id,lv,profession_id,name,hp_basic,atk_basic,def_basic,spd_basic,acc_basic,dodge_basic,cri_basic,tough_basic,piercing_dmg,burn_dmg,ment_dmg,electricity_dmg,radiation_dmg,piercing_res,burn_res,ment_res,electricity_res,radiation_res
1100,50,20024,黄金特工,34430,7259,2547,5,150,1002,276,150,0,0,0,0,0,0,0,0,0,0
1101,1,20031,忍者,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1102,2,20031,忍者,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1103,3,20031,忍者,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1104,4,20031,忍者,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1105,5,20031,忍者,764,59,28,5,15,19,20,15,0,0,0,0,0,0,0,0,0,0
1106,6,20031,忍者,848,71,34,5,18,22,23,18,0,0,0,0,0,0,0,0,0,0
1107,7,20031,忍者,932,83,40,5,21,25,26,21,0,0,0,0,0,0,0,0,0,0
1108,8,20031,忍者,1016,95,46,5,24,28,29,24,0,0,0,0,0,0,0,0,0,0
1109,9,20031,忍者,1100,107,52,5,27,31,32,27,0,0,0,0,0,0,0,0,0,0
1110,10,20031,忍者,1184,119,58,5,30,34,35,30,0,0,0,0,0,0,0,0,0,0
1111,11,20031,忍者,1268,131,64,5,33,37,38,33,0,0,0,0,0,0,0,0,0,0
1112,12,20031,忍者,1352,143,70,5,36,40,41,36,0,0,0,0,0,0,0,0,0,0
1113,13,20031,忍者,1436,155,76,5,39,43,44,39,0,0,0,0,0,0,0,0,0,0
1114,14,20031,忍者,1520,167,82,5,42,46,47,42,0,0,0,0,0,0,0,0,0,0
1115,15,20031,忍者,1604,179,88,5,45,49,50,45,0,0,0,0,0,0,0,0,0,0
1116,16,20031,忍者,1688,191,94,5,48,52,53,48,0,0,0,0,0,0,0,0,0,0
1117,17,20031,忍者,1772,203,100,5,51,55,56,51,0,0,0,0,0,0,0,0,0,0
1118,18,20031,忍者,1856,215,106,5,54,58,59,54,0,0,0,0,0,0,0,0,0,0
1119,19,20031,忍者,1940,227,112,5,57,61,62,57,0,0,0,0,0,0,0,0,0,0
1120,20,20031,忍者,2024,239,118,5,60,64,65,60,0,0,0,0,0,0,0,0,0,0
1121,21,20031,忍者,2108,251,124,5,63,67,68,63,0,0,0,0,0,0,0,0,0,0
1122,22,20031,忍者,2192,263,130,5,66,70,71,66,0,0,0,0,0,0,0,0,0,0
1123,23,20031,忍者,2276,275,136,5,69,73,74,69,0,0,0,0,0,0,0,0,0,0
1124,24,20031,忍者,2360,287,142,5,72,76,77,72,0,0,0,0,0,0,0,0,0,0
1125,25,20031,忍者,2444,299,148,5,75,79,80,75,0,0,0,0,0,0,0,0,0,0
1126,26,20031,忍者,2528,311,154,5,78,82,83,78,0,0,0,0,0,0,0,0,0,0
1127,27,20031,忍者,2612,323,160,5,81,85,86,81,0,0,0,0,0,0,0,0,0,0
1128,28,20031,忍者,2696,335,166,5,84,88,89,84,0,0,0,0,0,0,0,0,0,0
1129,29,20031,忍者,2780,347,172,5,87,91,92,87,0,0,0,0,0,0,0,0,0,0
1130,30,20031,忍者,2864,359,178,5,90,94,95,90,0,0,0,0,0,0,0,0,0,0
1131,31,20031,忍者,2948,371,184,5,93,97,98,93,0,0,0,0,0,0,0,0,0,0
1132,32,20031,忍者,3032,383,190,5,96,100,101,96,0,0,0,0,0,0,0,0,0,0
1133,33,20031,忍者,3116,395,196,5,99,103,104,99,0,0,0,0,0,0,0,0,0,0
1134,34,20031,忍者,3200,407,202,5,102,106,107,102,0,0,0,0,0,0,0,0,0,0
1135,35,20031,忍者,3284,419,208,5,105,109,110,105,0,0,0,0,0,0,0,0,0,0
1136,36,20031,忍者,3368,431,214,5,108,112,113,108,0,0,0,0,0,0,0,0,0,0
1137,37,20031,忍者,3452,443,220,5,111,115,116,111,0,0,0,0,0,0,0,0,0,0
1138,38,20031,忍者,3536,455,226,5,114,118,119,114,0,0,0,0,0,0,0,0,0,0
1139,39,20031,忍者,3620,467,232,5,117,121,122,117,0,0,0,0,0,0,0,0,0,0
1140,40,20031,忍者,3704,479,238,5,120,124,125,120,0,0,0,0,0,0,0,0,0,0
1141,41,20031,忍者,3788,491,244,5,123,127,128,123,0,0,0,0,0,0,0,0,0,0
1142,42,20031,忍者,3872,503,250,5,126,130,131,126,0,0,0,0,0,0,0,0,0,0
1143,43,20031,忍者,3956,515,256,5,129,133,134,129,0,0,0,0,0,0,0,0,0,0
1144,44,20031,忍者,4040,527,262,5,132,136,137,132,0,0,0,0,0,0,0,0,0,0
1145,45,20031,忍者,4124,539,268,5,135,139,140,135,0,0,0,0,0,0,0,0,0,0
1146,46,20031,忍者,4208,551,274,5,138,142,143,138,0,0,0,0,0,0,0,0,0,0
1147,47,20031,忍者,4292,563,280,5,141,145,146,141,0,0,0,0,0,0,0,0,0,0
1148,48,20031,忍者,4376,575,286,5,144,148,149,144,0,0,0,0,0,0,0,0,0,0
1149,49,20031,忍者,4460,587,292,5,147,151,152,147,0,0,0,0,0,0,0,0,0,0
1150,50,20031,忍者,4544,599,298,5,150,154,155,150,0,0,0,0,0,0,0,0,0,0
1151,1,20032,精英忍者,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1152,2,20032,精英忍者,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1153,3,20032,精英忍者,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1154,4,20032,精英忍者,574,35,18,5,12,13,13,12,0,0,0,0,0,0,0,0,0,0
1155,5,20032,精英忍者,776,61,28,5,15,22,23,15,0,0,0,0,0,0,0,0,0,0
1156,6,20032,精英忍者,862,73,34,5,18,26,28,18,0,0,0,0,0,0,0,0,0,0
1157,7,20032,精英忍者,955,86,40,5,21,32,34,21,0,0,0,0,0,0,0,0,0,0
1158,8,20032,精英忍者,1056,100,47,5,24,37,39,24,0,0,0,0,0,0,0,0,0,0
1159,9,20032,精英忍者,1166,116,54,5,27,40,43,27,0,0,0,0,0,0,0,0,0,0
1160,10,20032,精英忍者,1487,161,75,5,30,46,49,30,0,0,0,0,0,0,0,0,0,0
1161,11,20032,精英忍者,1631,182,84,5,33,51,55,33,0,0,0,0,0,0,0,0,0,0
1162,12,20032,精英忍者,1784,205,95,5,36,56,60,36,0,0,0,0,0,0,0,0,0,0
1163,13,20032,精英忍者,1946,229,106,5,39,61,65,39,0,0,0,0,0,0,0,0,0,0
1164,14,20032,精英忍者,2119,255,118,5,42,67,72,42,0,0,0,0,0,0,0,0,0,0
1165,15,20032,精英忍者,2624,330,152,5,45,72,77,45,0,0,0,0,0,0,0,0,0,0
1166,16,20032,精英忍者,2836,363,167,5,48,77,83,48,0,0,0,0,0,0,0,0,0,0
1167,17,20032,精英忍者,3058,398,183,5,51,83,90,51,0,0,0,0,0,0,0,0,0,0
1168,18,20032,精英忍者,3291,436,199,5,54,88,95,54,0,0,0,0,0,0,0,0,0,0
1169,19,20032,精英忍者,3535,475,217,5,57,93,101,57,0,0,0,0,0,0,0,0,0,0
1170,20,20032,精英忍者,4401,616,272,5,60,106,118,60,0,0,0,0,0,0,0,0,0,0
1171,21,20032,精英忍者,4699,666,294,5,63,112,124,63,0,0,0,0,0,0,0,0,0,0
1172,22,20032,精英忍者,4997,716,316,5,66,118,130,66,0,0,0,0,0,0,0,0,0,0
1173,23,20032,精英忍者,5295,766,338,5,69,124,136,69,0,0,0,0,0,0,0,0,0,0
1174,24,20032,精英忍者,5593,816,360,5,72,130,142,72,0,0,0,0,0,0,0,0,0,0
1175,25,20032,精英忍者,5891,866,382,5,75,136,148,75,0,0,0,0,0,0,0,0,0,0
1176,26,20032,精英忍者,6189,916,404,5,78,142,154,78,0,0,0,0,0,0,0,0,0,0
1177,27,20032,精英忍者,6487,966,426,5,81,148,160,81,0,0,0,0,0,0,0,0,0,0
1178,28,20032,精英忍者,6785,1016,448,5,84,154,166,84,0,0,0,0,0,0,0,0,0,0
1179,29,20032,精英忍者,7083,1066,470,5,87,160,172,87,0,0,0,0,0,0,0,0,0,0
1180,30,20032,精英忍者,7381,1116,492,5,90,166,178,90,0,0,0,0,0,0,0,0,0,0
1181,31,20032,精英忍者,7679,1166,514,5,93,172,184,93,0,0,0,0,0,0,0,0,0,0
1182,32,20032,精英忍者,7977,1216,536,5,96,178,190,96,0,0,0,0,0,0,0,0,0,0
1183,33,20032,精英忍者,8275,1266,558,5,99,184,196,99,0,0,0,0,0,0,0,0,0,0
1184,34,20032,精英忍者,8573,1316,580,5,102,190,202,102,0,0,0,0,0,0,0,0,0,0
1185,35,20032,精英忍者,8871,1366,602,5,105,196,208,105,0,0,0,0,0,0,0,0,0,0
1186,36,20032,精英忍者,9169,1416,624,5,108,202,214,108,0,0,0,0,0,0,0,0,0,0
1187,37,20032,精英忍者,9467,1466,646,5,111,208,220,111,0,0,0,0,0,0,0,0,0,0
1188,38,20032,精英忍者,9765,1516,668,5,114,214,226,114,0,0,0,0,0,0,0,0,0,0
1189,39,20032,精英忍者,10063,1566,690,5,117,220,232,117,0,0,0,0,0,0,0,0,0,0
1190,40,20032,精英忍者,10361,1616,712,5,120,226,238,120,0,0,0,0,0,0,0,0,0,0
1191,41,20032,精英忍者,10659,1666,734,5,123,232,244,123,0,0,0,0,0,0,0,0,0,0
1192,42,20032,精英忍者,10957,1716,756,5,126,238,250,126,0,0,0,0,0,0,0,0,0,0
1193,43,20032,精英忍者,11255,1766,778,5,129,244,256,129,0,0,0,0,0,0,0,0,0,0
1194,44,20032,精英忍者,11553,1816,800,5,132,250,262,132,0,0,0,0,0,0,0,0,0,0
1195,45,20032,精英忍者,11851,1866,822,5,135,256,268,135,0,0,0,0,0,0,0,0,0,0
1196,46,20032,精英忍者,12149,1916,844,5,138,262,274,138,0,0,0,0,0,0,0,0,0,0
1197,47,20032,精英忍者,12447,1966,866,5,141,268,280,141,0,0,0,0,0,0,0,0,0,0
1198,48,20032,精英忍者,12745,2016,888,5,144,274,286,144,0,0,0,0,0,0,0,0,0,0
1199,49,20032,精英忍者,13043,2066,910,5,147,280,292,147,0,0,0,0,0,0,0,0,0,0
1200,50,20032,精英忍者,13341,2116,932,5,150,286,298,150,0,0,0,0,0,0,0,0,0,0
1201,1,20033,王牌忍者,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1202,2,20033,王牌忍者,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1203,3,20033,王牌忍者,521,28,14,5,9,9,10,9,0,0,0,0,0,0,0,0,0,0
1204,4,20033,王牌忍者,574,35,18,5,12,12,13,12,0,0,0,0,0,0,0,0,0,0
1205,5,20033,王牌忍者,792,63,29,5,15,21,28,15,0,0,0,0,0,0,0,0,0,0
1206,6,20033,王牌忍者,881,75,34,5,18,26,33,18,0,0,0,0,0,0,0,0,0,0
1207,7,20033,王牌忍者,976,88,40,5,21,32,40,21,0,0,0,0,0,0,0,0,0,0
1208,8,20033,王牌忍者,1081,103,47,5,24,36,47,24,0,0,0,0,0,0,0,0,0,0
1209,9,20033,王牌忍者,1193,120,54,5,27,41,54,27,0,0,0,0,0,0,0,0,0,0
1210,10,20033,王牌忍者,1523,166,76,5,30,46,59,30,0,0,0,0,0,0,0,0,0,0
1211,11,20033,王牌忍者,1671,188,85,5,33,51,65,33,0,0,0,0,0,0,0,0,0,0
1212,12,20033,王牌忍者,1830,212,96,5,36,55,73,36,0,0,0,0,0,0,0,0,0,0
1213,13,20033,王牌忍者,1997,238,107,5,39,60,79,39,0,0,0,0,0,0,0,0,0,0
1214,14,20033,王牌忍者,2175,265,119,5,42,67,88,42,0,0,0,0,0,0,0,0,0,0
1215,15,20033,王牌忍者,2696,343,154,5,45,72,94,45,0,0,0,0,0,0,0,0,0,0
1216,16,20033,王牌忍者,2915,378,169,5,48,77,103,48,0,0,0,0,0,0,0,0,0,0
1217,17,20033,王牌忍者,3146,415,185,5,51,83,110,51,0,0,0,0,0,0,0,0,0,0
1218,18,20033,王牌忍者,3388,454,202,5,54,88,118,54,0,0,0,0,0,0,0,0,0,0
1219,19,20033,王牌忍者,3641,496,221,5,57,94,126,57,0,0,0,0,0,0,0,0,0,0
1220,20,20033,王牌忍者,4581,651,278,5,60,109,150,60,0,0,0,0,0,0,0,0,0,0
1221,21,20033,王牌忍者,4895,705,300,5,63,115,159,63,0,0,0,0,0,0,0,0,0,0
1222,22,20033,王牌忍者,5220,762,324,5,66,121,166,66,0,0,0,0,0,0,0,0,0,0
1223,23,20033,王牌忍者,5559,821,348,5,69,128,176,69,0,0,0,0,0,0,0,0,0,0
1224,24,20033,王牌忍者,5910,884,374,5,72,134,185,72,0,0,0,0,0,0,0,0,0,0
1225,25,20033,王牌忍者,6931,1055,446,5,75,141,196,75,0,0,0,0,0,0,0,0,0,0
1226,26,20033,王牌忍者,7334,1129,476,5,78,147,205,78,0,0,0,0,0,0,0,0,0,0
1227,27,20033,王牌忍者,7751,1207,508,5,81,154,216,81,0,0,0,0,0,0,0,0,0,0
1228,28,20033,王牌忍者,8181,1288,541,5,84,162,226,84,0,0,0,0,0,0,0,0,0,0
1229,29,20033,王牌忍者,8626,1373,575,5,87,169,237,87,0,0,0,0,0,0,0,0,0,0
1230,30,20033,王牌忍者,10404,1709,687,5,90,190,273,90,0,0,0,0,0,0,0,0,0,0
1231,31,20033,王牌忍者,10925,1813,728,5,93,197,284,93,0,0,0,0,0,0,0,0,0,0
1232,32,20033,王牌忍者,11446,1917,769,5,96,204,295,96,0,0,0,0,0,0,0,0,0,0
1233,33,20033,王牌忍者,11967,2021,810,5,99,211,306,99,0,0,0,0,0,0,0,0,0,0
1234,34,20033,王牌忍者,12488,2125,851,5,102,218,317,102,0,0,0,0,0,0,0,0,0,0
1235,35,20033,王牌忍者,13009,2229,892,5,105,225,328,105,0,0,0,0,0,0,0,0,0,0
1236,36,20033,王牌忍者,13530,2333,933,5,108,232,339,108,0,0,0,0,0,0,0,0,0,0
1237,37,20033,王牌忍者,14051,2437,974,5,111,239,350,111,0,0,0,0,0,0,0,0,0,0
1238,38,20033,王牌忍者,14572,2541,1015,5,114,246,361,114,0,0,0,0,0,0,0,0,0,0
1239,39,20033,王牌忍者,15093,2645,1056,5,117,253,372,117,0,0,0,0,0,0,0,0,0,0
1240,40,20033,王牌忍者,15614,2749,1097,5,120,260,383,120,0,0,0,0,0,0,0,0,0,0
1241,41,20033,王牌忍者,16135,2853,1138,5,123,267,394,123,0,0,0,0,0,0,0,0,0,0
1242,42,20033,王牌忍者,16656,2957,1179,5,126,274,405,126,0,0,0,0,0,0,0,0,0,0
1243,43,20033,王牌忍者,17177,3061,1220,5,129,281,416,129,0,0,0,0,0,0,0,0,0,0
1244,44,20033,王牌忍者,17698,3165,1261,5,132,288,427,132,0,0,0,0,0,0,0,0,0,0
1245,45,20033,王牌忍者,18219,3269,1302,5,135,295,438,135,0,0,0,0,0,0,0,0,0,0
1246,46,20033,王牌忍者,18740,3373,1343,5,138,302,449,138,0,0,0,0,0,0,0,0,0,0
1247,47,20033,王牌忍者,19261,3477,1384,5,141,309,460,141,0,0,0,0,0,0,0,0,0,0
1248,48,20033,王牌忍者,19782,3581,1425,5,144,316,471,144,0,0,0,0,0,0,0,0,0,0
1249,49,20033,王牌忍者,20303,3685,1466,5,147,323,482,147,0,0,0,0,0,0,0,0,0,0
1250,50,20033,王牌忍者,20824,3789,1507,5,150,330,493,150,0,0,0,0,0,0,0,0,0,0
1251,1,20034,银翼杀手,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1252,2,20034,银翼杀手,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1253,3,20034,银翼杀手,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1254,4,20034,银翼杀手,574,35,18,5,12,13,12,12,0,0,0,0,0,0,0,0,0,0
1255,5,20034,银翼杀手,814,65,29,5,15,24,27,15,0,0,0,0,0,0,0,0,0,0
1256,6,20034,银翼杀手,906,78,35,5,18,29,33,18,0,0,0,0,0,0,0,0,0,0
1257,7,20034,银翼杀手,1005,92,41,5,21,35,40,21,0,0,0,0,0,0,0,0,0,0
1258,8,20034,银翼杀手,1113,108,48,5,24,40,46,24,0,0,0,0,0,0,0,0,0,0
1259,9,20034,银翼杀手,1230,125,55,5,27,45,52,27,0,0,0,0,0,0,0,0,0,0
1260,10,20034,银翼杀手,1571,174,77,5,30,51,58,30,0,0,0,0,0,0,0,0,0,0
1261,11,20034,银翼杀手,1726,197,87,5,33,57,64,33,0,0,0,0,0,0,0,0,0,0
1262,12,20034,银翼杀手,1891,222,98,5,36,62,72,36,0,0,0,0,0,0,0,0,0,0
1263,13,20034,银翼杀手,2065,249,109,5,39,68,79,39,0,0,0,0,0,0,0,0,0,0
1264,14,20034,银翼杀手,2251,279,122,5,42,75,88,42,0,0,0,0,0,0,0,0,0,0
1265,15,20034,银翼杀手,2793,360,157,5,45,81,95,45,0,0,0,0,0,0,0,0,0,0
1266,16,20034,银翼杀手,3022,397,173,5,48,86,101,48,0,0,0,0,0,0,0,0,0,0
1267,17,20034,银翼杀手,3263,437,189,5,51,94,110,51,0,0,0,0,0,0,0,0,0,0
1268,18,20034,银翼杀手,3517,479,207,5,54,99,117,54,0,0,0,0,0,0,0,0,0,0
1269,19,20034,银翼杀手,3783,523,225,5,57,105,125,57,0,0,0,0,0,0,0,0,0,0
1270,20,20034,银翼杀手,4823,699,286,5,60,125,154,60,0,0,0,0,0,0,0,0,0,0
1271,21,20034,银翼杀手,5156,757,309,5,63,131,162,63,0,0,0,0,0,0,0,0,0,0
1272,22,20034,银翼杀手,5502,819,333,5,66,138,172,66,0,0,0,0,0,0,0,0,0,0
1273,23,20034,银翼杀手,5863,884,359,5,69,145,180,69,0,0,0,0,0,0,0,0,0,0
1274,24,20034,银翼杀手,6237,952,385,5,72,155,191,72,0,0,0,0,0,0,0,0,0,0
1275,25,20034,银翼杀手,7320,1137,459,5,75,162,201,75,0,0,0,0,0,0,0,0,0,0
1276,26,20034,银翼杀手,7751,1218,491,5,78,169,211,78,0,0,0,0,0,0,0,0,0,0
1277,27,20034,银翼杀手,8197,1303,524,5,81,179,224,81,0,0,0,0,0,0,0,0,0,0
1278,28,20034,银翼杀手,8657,1391,558,5,84,186,234,84,0,0,0,0,0,0,0,0,0,0
1279,29,20034,银翼杀手,9133,1484,594,5,87,193,243,87,0,0,0,0,0,0,0,0,0,0
1280,30,20034,银翼杀手,11158,1877,715,5,90,224,287,90,0,0,0,0,0,0,0,0,0,0
1281,31,20034,银翼杀手,11723,1992,757,5,93,232,299,93,0,0,0,0,0,0,0,0,0,0
1282,32,20034,银翼杀手,12306,2113,802,5,96,241,312,96,0,0,0,0,0,0,0,0,0,0
1283,33,20034,银翼杀手,12904,2239,848,5,99,250,324,99,0,0,0,0,0,0,0,0,0,0
1284,34,20034,银翼杀手,13518,2369,895,5,102,260,341,102,0,0,0,0,0,0,0,0,0,0
1285,35,20034,银翼杀手,15297,2715,1023,5,105,271,354,105,0,0,0,0,0,0,0,0,0,0
1286,36,20034,银翼杀手,15976,2864,1077,5,108,279,367,108,0,0,0,0,0,0,0,0,0,0
1287,37,20034,银翼杀手,16672,3019,1133,5,111,291,380,111,0,0,0,0,0,0,0,0,0,0
1288,38,20034,银翼杀手,17382,3179,1191,5,114,301,393,114,0,0,0,0,0,0,0,0,0,0
1289,39,20034,银翼杀手,18109,3346,1251,5,117,310,406,117,0,0,0,0,0,0,0,0,0,0
1290,40,20034,银翼杀手,21513,4096,1463,5,120,354,475,120,0,0,0,0,0,0,0,0,0,0
1291,41,20034,银翼杀手,22352,4297,1532,5,123,363,492,123,0,0,0,0,0,0,0,0,0,0
1292,42,20034,银翼杀手,23207,4506,1604,5,126,375,507,126,0,0,0,0,0,0,0,0,0,0
1293,43,20034,银翼杀手,24077,4722,1677,5,129,387,522,129,0,0,0,0,0,0,0,0,0,0
1294,44,20034,银翼杀手,24963,4945,1753,5,132,400,540,132,0,0,0,0,0,0,0,0,0,0
1295,45,20034,银翼杀手,27567,5522,1954,5,135,410,556,135,0,0,0,0,0,0,0,0,0,0
1296,46,20034,银翼杀手,28521,5770,2039,5,138,422,574,138,0,0,0,0,0,0,0,0,0,0
1297,47,20034,银翼杀手,29489,6026,2125,5,141,436,594,141,0,0,0,0,0,0,0,0,0,0
1298,48,20034,银翼杀手,30472,6290,2214,5,144,448,610,144,0,0,0,0,0,0,0,0,0,0
1299,49,20034,银翼杀手,31469,6562,2306,5,147,460,629,147,0,0,0,0,0,0,0,0,0,0
1300,50,20034,银翼杀手,34430,7259,2547,5,150,474,645,150,0,0,0,0,0,0,0,0,0,0
1301,1,30001,学者,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1302,2,30001,学者,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1303,3,30001,学者,516,27,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1304,4,30001,学者,558,32,17,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1305,5,30001,学者,600,37,20,5,15,15,15,15,0,0,0,0,0,0,0,0,0,0
1306,6,30001,学者,642,42,23,5,18,18,18,18,0,0,0,0,0,0,0,0,0,0
1307,7,30001,学者,684,47,26,5,21,21,21,21,0,0,0,0,0,0,0,0,0,0
1308,8,30001,学者,726,52,29,5,24,24,24,24,0,0,0,0,0,0,0,0,0,0
1309,9,30001,学者,768,57,32,5,27,27,27,27,0,0,0,0,0,0,0,0,0,0
1310,10,30001,学者,810,62,35,5,30,30,30,30,0,0,0,0,0,0,0,0,0,0
1311,11,30001,学者,852,67,38,5,33,33,33,33,0,0,0,0,0,0,0,0,0,0
1312,12,30001,学者,894,72,41,5,36,36,36,36,0,0,0,0,0,0,0,0,0,0
1313,13,30001,学者,936,77,44,5,39,39,39,39,0,0,0,0,0,0,0,0,0,0
1314,14,30001,学者,978,82,47,5,42,42,42,42,0,0,0,0,0,0,0,0,0,0
1315,15,30001,学者,1020,87,50,5,45,45,45,45,0,0,0,0,0,0,0,0,0,0
1316,16,30001,学者,1062,92,53,5,48,48,48,48,0,0,0,0,0,0,0,0,0,0
1317,17,30001,学者,1104,97,56,5,51,51,51,51,0,0,0,0,0,0,0,0,0,0
1318,18,30001,学者,1146,102,59,5,54,54,54,54,0,0,0,0,0,0,0,0,0,0
1319,19,30001,学者,1188,107,62,5,57,57,57,57,0,0,0,0,0,0,0,0,0,0
1320,20,30001,学者,1230,112,65,5,60,60,60,60,0,0,0,0,0,0,0,0,0,0
1321,21,30001,学者,1272,117,68,5,63,63,63,63,0,0,0,0,0,0,0,0,0,0
1322,22,30001,学者,1314,122,71,5,66,66,66,66,0,0,0,0,0,0,0,0,0,0
1323,23,30001,学者,1356,127,74,5,69,69,69,69,0,0,0,0,0,0,0,0,0,0
1324,24,30001,学者,1398,132,77,5,72,72,72,72,0,0,0,0,0,0,0,0,0,0
1325,25,30001,学者,1440,137,80,5,75,75,75,75,0,0,0,0,0,0,0,0,0,0
1326,26,30001,学者,1482,142,83,5,78,78,78,78,0,0,0,0,0,0,0,0,0,0
1327,27,30001,学者,1524,147,86,5,81,81,81,81,0,0,0,0,0,0,0,0,0,0
1328,28,30001,学者,1566,152,89,5,84,84,84,84,0,0,0,0,0,0,0,0,0,0
1329,29,30001,学者,1608,157,92,5,87,87,87,87,0,0,0,0,0,0,0,0,0,0
1330,30,30001,学者,1650,162,95,5,90,90,90,90,0,0,0,0,0,0,0,0,0,0
1331,31,30001,学者,1692,167,98,5,93,93,93,93,0,0,0,0,0,0,0,0,0,0
1332,32,30001,学者,1734,172,101,5,96,96,96,96,0,0,0,0,0,0,0,0,0,0
1333,33,30001,学者,1776,177,104,5,99,99,99,99,0,0,0,0,0,0,0,0,0,0
1334,34,30001,学者,1818,182,107,5,102,102,102,102,0,0,0,0,0,0,0,0,0,0
1335,35,30001,学者,1860,187,110,5,105,105,105,105,0,0,0,0,0,0,0,0,0,0
1336,36,30001,学者,1902,192,113,5,108,108,108,108,0,0,0,0,0,0,0,0,0,0
1337,37,30001,学者,1944,197,116,5,111,111,111,111,0,0,0,0,0,0,0,0,0,0
1338,38,30001,学者,1986,202,119,5,114,114,114,114,0,0,0,0,0,0,0,0,0,0
1339,39,30001,学者,2028,207,122,5,117,117,117,117,0,0,0,0,0,0,0,0,0,0
1340,40,30001,学者,2070,212,125,5,120,120,120,120,0,0,0,0,0,0,0,0,0,0
1341,41,30001,学者,2112,217,128,5,123,123,123,123,0,0,0,0,0,0,0,0,0,0
1342,42,30001,学者,2154,222,131,5,126,126,126,126,0,0,0,0,0,0,0,0,0,0
1343,43,30001,学者,2196,227,134,5,129,129,129,129,0,0,0,0,0,0,0,0,0,0
1344,44,30001,学者,2238,232,137,5,132,132,132,132,0,0,0,0,0,0,0,0,0,0
1345,45,30001,学者,2280,237,140,5,135,135,135,135,0,0,0,0,0,0,0,0,0,0
1346,46,30001,学者,2322,242,143,5,138,138,138,138,0,0,0,0,0,0,0,0,0,0
1347,47,30001,学者,2364,247,146,5,141,141,141,141,0,0,0,0,0,0,0,0,0,0
1348,48,30001,学者,2406,252,149,5,144,144,144,144,0,0,0,0,0,0,0,0,0,0
1349,49,30001,学者,2448,257,152,5,147,147,147,147,0,0,0,0,0,0,0,0,0,0
1350,50,30001,学者,2490,262,155,5,150,150,150,150,0,0,0,0,0,0,0,0,0,0
1351,1,30011,医生,432,17,8,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0
1352,2,30011,医生,474,22,11,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0
1353,3,30011,医生,521,28,14,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0
1354,4,30011,医生,574,35,18,5,12,12,12,12,0,0,0,0,0,0,0,0,0,0
1355,5,30011,医生,782,59,29,5,15,18,17,15,0,0,0,0,0,0,0,0,0,0
1356,6,30011,医生,869,71,35,5,18,22,20,18,0,0,0,0,0,0,0,0,0,0
1357,7,30011,医生,956,83,41,5,21,26,23,21,0,0,0,0,0,0,0,0,0,0
1358,8,30011,医生,1043,95,47,5,24,30,26,24,0,0,0,0,0,0,0,0,0,0
1359,9,30011,医生,1130,107,53,5,27,34,29,27,0,0,0,0,0,0,0,0,0,0
1360,10,30011,医生,1217,119,59,5,30,38,32,30,0,0,0,0,0,0,0,0,0,0
1361,11,30011,医生,1304,131,65,5,33,42,35,33,0,0,0,0,0,0,0,0,0,0
1362,12,30011,医生,1391,143,71,5,36,46,38,36,0,0,0,0,0,0,0,0,0,0
1363,13,30011,医生,1478,155,77,5,39,50,41,39,0,0,0,0,0,0,0,0,0,0
1364,14,30011,医生,1565,167,83,5,42,54,44,42,0,0,0,0,0,0,0,0,0,0
1365,15,30011,医生,1652,179,89,5,45,58,47,45,0,0,0,0,0,0,0,0,0,0
1366,16,30011,医生,1739,191,95,5,48,62,50,48,0,0,0,0,0,0,0,0,0,0
1367,17,30011,医生,1826,203,101,5,51,66,53,51,0,0,0,0,0,0,0,0,0,0
1368,18,30011,医生,1913,215,107,5,54,70,56,54,0,0,0,0,0,0,0,0,0,0
1369,19,30011,医生,2000,227,113,5,57,74,59,57,0,0,0,0,0,0,0,0,0,0
1370,20,30011,医生,2087,239,119,5,60,78,62,60,0,0,0,0,0,0,0,0,0,0
1371,21,30011,医生,2174,251,125,5,63,82,65,63,0,0,0,0,0,0,0,0,0,0
1372,22,30011,医生,2261,263,131,5,66,86,68,66,0,0,0,0,0,0,0,0,0,0
1373,23,30011,医生,2348,275,137,5,69,90,71,69,0,0,0,0,0,0,0,0,0,0
1374,24,30011,医生,2435,287,143,5,72,94,74,72,0,0,0,0,0,0,0,0,0,0
