id,lv_min,lv_max,drop_group,type,rarity,name,item_id,item_num,probability
12016,1,99,540,24,2,中级战斗手册,130301,1,10
12017,1,99,540,18,2,初级训练卡,150003,1,20
12018,1,99,540,18,2,中级训练卡,150004,1,10
12019,1,99,540,25,2,维修工具,130400,1,10
12020,1,99,540,23,2,功能饮料,150002,1,10
12021,1,99,540,8,2,胜利宝箱,50005,1,250
12022,1,99,540,9,2,胜利宝箱IC卡,60005,1,300
12023,1,99,550,26,1,合金斧,1072,1,250
12024,1,99,550,26,1,警棍,2072,1,250
12025,1,99,550,26,1,切割者圆锯弓,3072,1,250
12026,1,99,550,26,1,暗杀者手枪,4062,1,200
12027,1,99,550,26,1,M416突击步枪,5082,1,150
12028,1,99,550,26,1,聒噪之人连射霰弹枪,6072,1,100
12029,1,99,550,26,1,莫幸纳甘狙击枪,7062,1,100
12030,1,99,550,26,1,制导式火箭,8072,1,50
12031,1,99,550,26,1,特种部队护甲,10062,1,50
12032,1,99,550,26,1,帝国装甲,11062,1,50
12033,1,99,550,26,1,防弹衣,12062,1,250
12034,1,99,550,26,1,防爆头盔,13072,1,250
12035,1,99,550,26,1,朋克面罩,14072,1,250
12036,1,99,550,26,1,岩石裤甲,15072,1,250
12037,1,99,550,26,1,战神腿甲,16062,1,250
12038,1,99,550,26,1,气垫鞋,17072,1,250
12039,1,99,550,26,1,防爆靴,18072,1,250
12040,1,99,550,26,1,随身医疗箱,20062,1,250
12041,1,99,550,26,1,机械修复装置,21082,1,250
12042,1,99,550,26,1,破片地雷,22082,1,250
12043,1,99,550,26,1,燃烧手雷,23062,1,250
12044,1,99,550,26,1,士兵的铭牌,24072,1,250
12045,1,99,550,26,1,拦截盾牌,25072,1,200
12046,1,99,550,26,1,合金斧,1073,1,100
12047,1,99,550,26,1,警棍,2073,1,100
12048,1,99,550,26,1,切割者圆锯弓,3073,1,100
12049,1,99,550,26,1,暗杀者手枪,4063,1,80
12050,1,99,550,26,1,M416突击步枪,5083,1,60
12051,1,99,550,26,1,聒噪之人连射霰弹枪,6073,1,40
12052,1,99,550,26,1,莫幸纳甘狙击枪,7063,1,40
12053,1,99,550,26,1,制导式火箭,8073,1,20
12054,1,99,550,26,1,特种部队护甲,10063,1,20
12055,1,99,550,26,1,帝国装甲,11063,1,20
12056,1,99,550,26,1,防弹衣,12063,1,100
12057,1,99,550,26,1,防爆头盔,13073,1,100
12058,1,99,550,26,1,朋克面罩,14073,1,100
12059,1,99,550,26,1,岩石裤甲,15073,1,100
12060,1,99,550,26,1,战神腿甲,16063,1,100
12061,1,99,550,26,1,气垫鞋,17073,1,100
12062,1,99,550,26,1,防爆靴,18073,1,100
12063,1,99,550,26,1,随身医疗箱,20063,1,100
12064,1,99,550,26,1,机械修复装置,21083,1,100
12065,1,99,550,26,1,破片地雷,22083,1,100
12066,1,99,550,26,1,燃烧手雷,23063,1,100
12067,1,99,550,26,1,士兵的铭牌,24073,1,100
12068,1,99,550,26,1,拦截盾牌,25073,1,80
12069,1,99,550,26,1,合金斧,1074,1,20
12070,1,99,550,26,1,警棍,2074,1,20
12071,1,99,550,26,1,切割者圆锯弓,3074,1,20
12072,1,99,550,26,1,暗杀者手枪,4064,1,16
12073,1,99,550,26,1,M416突击步枪,5084,1,12
12074,1,99,550,26,1,聒噪之人连射霰弹枪,6074,1,8
12075,1,99,550,26,1,莫幸纳甘狙击枪,7064,1,8
12076,1,99,550,26,1,制导式火箭,8074,1,4
12077,1,99,550,26,1,特种部队护甲,10064,1,4
12078,1,99,550,26,1,帝国装甲,11064,1,4
12079,1,99,550,26,1,防弹衣,12064,1,20
12080,1,99,550,26,1,防爆头盔,13074,1,20
12081,1,99,550,26,1,朋克面罩,14074,1,20
12082,1,99,550,26,1,岩石裤甲,15074,1,20
12083,1,99,550,26,1,战神腿甲,16064,1,20
12084,1,99,550,26,1,气垫鞋,17074,1,20
12085,1,99,550,26,1,防爆靴,18074,1,20
12086,1,99,550,26,1,随身医疗箱,20064,1,20
12087,1,99,550,26,1,机械修复装置,21084,1,20
12088,1,99,550,26,1,破片地雷,22084,1,20
12089,1,99,550,26,1,燃烧手雷,23064,1,20
12090,1,99,550,26,1,士兵的铭牌,24074,1,20
12091,1,99,550,26,1,拦截盾牌,25074,1,16
12092,1,99,550,26,1,合金斧,1075,1,1
12093,1,99,550,26,1,警棍,2075,1,1
12094,1,99,550,26,1,切割者圆锯弓,3075,1,1
12095,1,99,550,26,1,暗杀者手枪,4065,1,1
12096,1,99,550,26,1,M416突击步枪,5085,1,1
12097,1,99,550,26,1,聒噪之人连射霰弹枪,6075,1,1
12098,1,99,550,26,1,莫幸纳甘狙击枪,7065,1,1
12099,1,99,550,26,1,制导式火箭,8075,1,1
12100,1,99,550,26,1,特种部队护甲,10065,1,1
12101,1,99,550,26,1,帝国装甲,11065,1,1
12102,1,99,550,26,1,防弹衣,12065,1,1
12103,1,99,550,26,1,防爆头盔,13075,1,1
12104,1,99,550,26,1,朋克面罩,14075,1,1
12105,1,99,550,26,1,岩石裤甲,15075,1,1
12106,1,99,550,26,1,战神腿甲,16065,1,1
12107,1,99,550,26,1,气垫鞋,17075,1,1
12108,1,99,550,26,1,防爆靴,18075,1,1
12109,1,99,550,26,1,随身医疗箱,20065,1,1
12110,1,99,550,26,1,机械修复装置,21085,1,1
12111,1,99,550,26,1,破片地雷,22085,1,1
12112,1,99,550,26,1,燃烧手雷,23065,1,1
12113,1,99,550,26,1,士兵的铭牌,24075,1,1
12114,1,99,550,26,1,拦截盾牌,25075,1,1
12115,1,99,550,20,2,便携交通工具,130001,1,20
12116,1,99,550,20,2,轻型机动车,130002,1,10
12117,1,99,550,21,2,初级探测器,130100,1,20
12118,1,99,550,21,2,中级探测器,130101,1,10
12119,1,99,550,22,2,初级战斗辅助器,130200,1,20
12120,1,99,550,22,2,中级战斗辅助器,130201,1,10
12121,1,99,550,24,2,初级战斗手册,130300,1,20
12122,1,99,550,24,2,中级战斗手册,130301,1,10
12123,1,99,550,18,2,初级训练卡,150003,1,20
12124,1,99,550,18,2,中级训练卡,150004,1,10
12125,1,99,550,25,2,维修工具,130400,1,10
12126,1,99,550,23,2,功能饮料,150002,1,10
12127,1,99,550,8,2,高级密码箱,50005,1,450
12128,1,99,550,9,2,密码箱IC卡,60005,1,500
12129,1,99,600,26,1,锯齿刀,1081,2,500
12130,1,99,600,26,1,战锤,2081,2,500
12131,1,99,600,26,1,穿墙者爆破弓,3091,1,500
12132,1,99,600,26,1,M18手枪,4081,2,400
12133,1,99,600,26,1,塔沃夫突击步枪,5091,1,300
12134,1,99,600,26,1,九头蛇多管霰弹枪,6081,2,200
12135,1,99,600,26,1,R93狙击枪,7071,1,200
12136,1,99,600,26,1,QLB06榴弹枪,8081,1,100
12137,1,99,600,26,1,岩石护甲,10071,1,100
12138,1,99,600,26,1,骑士装甲,11071,1,100
12139,1,99,600,26,1,恶灵外套,12071,1,500
12140,1,99,600,26,1,最终武士头盔,13081,1,500
12141,1,99,600,26,1,科技先锋,14081,1,500
12142,1,99,600,26,1,恶灵裤甲,15091,2,500
12143,1,99,600,26,1,背叛者腿甲,16081,2,500
12144,1,99,600,26,1,刺头靴,17081,1,500
12145,1,99,600,26,1,最终武士靴,18081,1,500
12146,1,99,600,26,1,冰凉的醒脑丸,20071,1,500
12147,1,99,600,26,1,弱点分析眼镜,21091,2,500
12148,1,99,600,26,1,辐射飞镖,22091,1,500
12149,1,99,600,26,1,电击手雷,23071,1,500
12150,1,99,600,26,1,精致的打火机,24081,1,500
12151,1,99,600,26,1,合金盾牌大盾,25081,1,400
12152,1,99,600,20,2,便携交通工具,130001,1,20
12153,1,99,600,20,2,轻型机动车,130002,1,10
12154,1,99,600,21,2,初级探测器,130100,1,20
12155,1,99,600,21,2,中级探测器,130101,1,10
12156,1,99,600,22,2,初级战斗辅助器,130200,1,20
12157,1,99,600,22,2,中级战斗辅助器,130201,1,10
12158,1,99,600,24,2,初级战斗手册,130300,1,20
12159,1,99,600,24,2,中级战斗手册,130301,1,10
12160,1,99,600,18,2,初级训练卡,150003,1,20
12161,1,99,600,18,2,中级训练卡,150004,1,10
12162,1,99,600,25,2,维修工具,130400,1,10
12163,1,99,600,23,2,功能饮料,150002,1,10
12164,1,99,600,8,2,无畏宝箱,50006,1,500
12165,1,99,600,9,2,无畏宝箱IC卡,60006,1,2
12166,1,99,610,26,1,锯齿刀,1081,2,500
12167,1,99,610,26,1,战锤,2081,2,500
12168,1,99,610,26,1,穿墙者爆破弓,3091,1,500
12169,1,99,610,26,1,M18手枪,4081,2,400
12170,1,99,610,26,1,塔沃夫突击步枪,5091,1,300
12171,1,99,610,26,1,九头蛇多管霰弹枪,6081,2,200
12172,1,99,610,26,1,R93狙击枪,7071,1,200
12173,1,99,610,26,1,QLB06榴弹枪,8081,1,100
12174,1,99,610,26,1,岩石护甲,10071,1,100
12175,1,99,610,26,1,骑士装甲,11071,1,100
12176,1,99,610,26,1,恶灵外套,12071,1,500
12177,1,99,610,26,1,最终武士头盔,13081,1,500
12178,1,99,610,26,1,科技先锋,14081,1,500
12179,1,99,610,26,1,恶灵裤甲,15091,2,500
12180,1,99,610,26,1,背叛者腿甲,16081,2,500
12181,1,99,610,26,1,刺头靴,17081,1,500
12182,1,99,610,26,1,最终武士靴,18081,1,500
12183,1,99,610,26,1,冰凉的醒脑丸,20071,1,500
12184,1,99,610,26,1,弱点分析眼镜,21091,2,500
12185,1,99,610,26,1,辐射飞镖,22091,1,500
12186,1,99,610,26,1,电击手雷,23071,1,500
12187,1,99,610,26,1,精致的打火机,24081,1,500
12188,1,99,610,26,1,合金盾牌大盾,25081,1,400
12189,1,99,610,26,1,锯齿刀,1082,1,250
12190,1,99,610,26,1,战锤,2082,1,250
12191,1,99,610,26,1,穿墙者爆破弓,3092,1,250
12192,1,99,610,26,1,M18手枪,4082,1,200
12193,1,99,610,26,1,塔沃夫突击步枪,5092,1,150
12194,1,99,610,26,1,九头蛇多管霰弹枪,6082,1,100
12195,1,99,610,26,1,R93狙击枪,7072,1,100
12196,1,99,610,26,1,QLB06榴弹枪,8082,1,50
12197,1,99,610,26,1,岩石护甲,10072,1,50
12198,1,99,610,26,1,骑士装甲,11072,1,50
12199,1,99,610,26,1,恶灵外套,12072,1,250
12200,1,99,610,26,1,最终武士头盔,13082,1,250
12201,1,99,610,26,1,科技先锋,14082,1,250
12202,1,99,610,26,1,恶灵裤甲,15092,1,250
12203,1,99,610,26,1,背叛者腿甲,16082,1,250
12204,1,99,610,26,1,刺头靴,17082,1,250
12205,1,99,610,26,1,最终武士靴,18082,1,250
12206,1,99,610,26,1,冰凉的醒脑丸,20072,1,250
12207,1,99,610,26,1,弱点分析眼镜,21092,1,250
12208,1,99,610,26,1,辐射飞镖,22092,1,250
12209,1,99,610,26,1,电击手雷,23072,1,250
12210,1,99,610,26,1,精致的打火机,24082,1,250
12211,1,99,610,26,1,合金盾牌大盾,25082,1,200
12212,1,99,610,20,2,便携交通工具,130001,1,20
12213,1,99,610,20,2,轻型机动车,130002,1,10
12214,1,99,610,21,2,初级探测器,130100,1,20
12215,1,99,610,21,2,中级探测器,130101,1,10
12216,1,99,610,22,2,初级战斗辅助器,130200,1,20
12217,1,99,610,22,2,中级战斗辅助器,130201,1,10
12218,1,99,610,24,2,初级战斗手册,130300,1,20
12219,1,99,610,24,2,中级战斗手册,130301,1,10
12220,1,99,610,18,2,初级训练卡,150003,1,20
12221,1,99,610,18,2,中级训练卡,150004,1,10
12222,1,99,610,25,2,维修工具,130400,1,10
12223,1,99,610,23,2,功能饮料,150002,1,10
12224,1,99,610,8,2,无畏宝箱,50006,1,500
12225,1,99,610,9,2,无畏宝箱IC卡,60006,1,2
12226,1,99,620,26,1,锯齿刀,1081,2,500
12227,1,99,620,26,1,战锤,2081,2,500
12228,1,99,620,26,1,穿墙者爆破弓,3091,1,500
12229,1,99,620,26,1,M18手枪,4081,2,400
12230,1,99,620,26,1,塔沃夫突击步枪,5091,1,300
12231,1,99,620,26,1,九头蛇多管霰弹枪,6081,2,200
12232,1,99,620,26,1,R93狙击枪,7071,1,200
12233,1,99,620,26,1,QLB06榴弹枪,8081,1,100
12234,1,99,620,26,1,岩石护甲,10071,1,100
12235,1,99,620,26,1,骑士装甲,11071,1,100
12236,1,99,620,26,1,恶灵外套,12071,1,500
12237,1,99,620,26,1,最终武士头盔,13081,1,500
12238,1,99,620,26,1,科技先锋,14081,1,500
12239,1,99,620,26,1,恶灵裤甲,15091,2,500
12240,1,99,620,26,1,背叛者腿甲,16081,2,500
12241,1,99,620,26,1,刺头靴,17081,1,500
12242,1,99,620,26,1,最终武士靴,18081,1,500
12243,1,99,620,26,1,冰凉的醒脑丸,20071,1,500
12244,1,99,620,26,1,弱点分析眼镜,21091,2,500
12245,1,99,620,26,1,辐射飞镖,22091,1,500
12246,1,99,620,26,1,电击手雷,23071,1,500
12247,1,99,620,26,1,精致的打火机,24081,1,500
12248,1,99,620,26,1,合金盾牌大盾,25081,1,400
12249,1,99,620,26,1,锯齿刀,1082,1,250
12250,1,99,620,26,1,战锤,2082,1,250
12251,1,99,620,26,1,穿墙者爆破弓,3092,1,250
12252,1,99,620,26,1,M18手枪,4082,1,200
12253,1,99,620,26,1,塔沃夫突击步枪,5092,1,150
12254,1,99,620,26,1,九头蛇多管霰弹枪,6082,1,100
12255,1,99,620,26,1,R93狙击枪,7072,1,100
12256,1,99,620,26,1,QLB06榴弹枪,8082,1,50
12257,1,99,620,26,1,岩石护甲,10072,1,50
12258,1,99,620,26,1,骑士装甲,11072,1,50
12259,1,99,620,26,1,恶灵外套,12072,1,250
12260,1,99,620,26,1,最终武士头盔,13082,1,250
12261,1,99,620,26,1,科技先锋,14082,1,250
12262,1,99,620,26,1,恶灵裤甲,15092,1,250
12263,1,99,620,26,1,背叛者腿甲,16082,1,250
12264,1,99,620,26,1,刺头靴,17082,1,250
12265,1,99,620,26,1,最终武士靴,18082,1,250
12266,1,99,620,26,1,冰凉的醒脑丸,20072,1,250
12267,1,99,620,26,1,弱点分析眼镜,21092,1,250
12268,1,99,620,26,1,辐射飞镖,22092,1,250
12269,1,99,620,26,1,电击手雷,23072,1,250
12270,1,99,620,26,1,精致的打火机,24082,1,250
12271,1,99,620,26,1,合金盾牌大盾,25082,1,200
12272,1,99,620,26,1,锯齿刀,1083,1,75
12273,1,99,620,26,1,战锤,2083,1,75
12274,1,99,620,26,1,穿墙者爆破弓,3093,1,75
12275,1,99,620,26,1,M18手枪,4083,1,60
12276,1,99,620,26,1,塔沃夫突击步枪,5093,1,45
12277,1,99,620,26,1,九头蛇多管霰弹枪,6083,1,30
12278,1,99,620,26,1,R93狙击枪,7073,1,30
12279,1,99,620,26,1,QLB06榴弹枪,8083,1,15
12280,1,99,620,26,1,岩石护甲,10073,1,15
12281,1,99,620,26,1,骑士装甲,11073,1,15
12282,1,99,620,26,1,恶灵外套,12073,1,75
12283,1,99,620,26,1,最终武士头盔,13083,1,75
12284,1,99,620,26,1,科技先锋,14083,1,75
12285,1,99,620,26,1,恶灵裤甲,15093,1,75
12286,1,99,620,26,1,背叛者腿甲,16083,1,75
12287,1,99,620,26,1,刺头靴,17083,1,75
12288,1,99,620,26,1,最终武士靴,18083,1,75
12289,1,99,620,26,1,冰凉的醒脑丸,20073,1,75
12290,1,99,620,26,1,弱点分析眼镜,21093,1,75
12291,1,99,620,26,1,辐射飞镖,22093,1,75
12292,1,99,620,26,1,电击手雷,23073,1,75
12293,1,99,620,26,1,精致的打火机,24083,1,75
12294,1,99,620,26,1,合金盾牌大盾,25083,1,60
12295,1,99,620,20,2,便携交通工具,130001,1,20
12296,1,99,620,20,2,轻型机动车,130002,1,10
12297,1,99,620,21,2,初级探测器,130100,1,20
12298,1,99,620,21,2,中级探测器,130101,1,10
12299,1,99,620,22,2,初级战斗辅助器,130200,1,20
12300,1,99,620,22,2,中级战斗辅助器,130201,1,10
12301,1,99,620,24,2,初级战斗手册,130300,1,20
12302,1,99,620,24,2,中级战斗手册,130301,1,10
12303,1,99,620,18,2,初级训练卡,150003,1,20
12304,1,99,620,18,2,中级训练卡,150004,1,10
12305,1,99,620,25,2,维修工具,130400,1,10
12306,1,99,620,23,2,功能饮料,150002,1,10
12307,1,99,620,8,2,无畏宝箱,50006,1,300
12308,1,99,620,9,2,无畏宝箱IC卡,60006,1,2
12309,1,99,630,26,1,锯齿刀,1082,1,250
12310,1,99,630,26,1,战锤,2082,1,250
12311,1,99,630,26,1,穿墙者爆破弓,3092,1,250
12312,1,99,630,26,1,M18手枪,4082,1,200
12313,1,99,630,26,1,塔沃夫突击步枪,5092,1,150
12314,1,99,630,26,1,九头蛇多管霰弹枪,6082,1,100
12315,1,99,630,26,1,R93狙击枪,7072,1,100
12316,1,99,630,26,1,QLB06榴弹枪,8082,1,50
12317,1,99,630,26,1,岩石护甲,10072,1,50
12318,1,99,630,26,1,骑士装甲,11072,1,50
12319,1,99,630,26,1,恶灵外套,12072,1,250
12320,1,99,630,26,1,最终武士头盔,13082,1,250
12321,1,99,630,26,1,科技先锋,14082,1,250
12322,1,99,630,26,1,恶灵裤甲,15092,1,250
12323,1,99,630,26,1,背叛者腿甲,16082,1,250
12324,1,99,630,26,1,刺头靴,17082,1,250
12325,1,99,630,26,1,最终武士靴,18082,1,250
12326,1,99,630,26,1,冰凉的醒脑丸,20072,1,250
12327,1,99,630,26,1,弱点分析眼镜,21092,1,250
12328,1,99,630,26,1,辐射飞镖,22092,1,250
12329,1,99,630,26,1,电击手雷,23072,1,250
12330,1,99,630,26,1,精致的打火机,24082,1,250
12331,1,99,630,26,1,合金盾牌大盾,25082,1,200
12332,1,99,630,26,1,锯齿刀,1083,1,125
12333,1,99,630,26,1,战锤,2083,1,125
12334,1,99,630,26,1,穿墙者爆破弓,3093,1,125
12335,1,99,630,26,1,M18手枪,4083,1,100
12336,1,99,630,26,1,塔沃夫突击步枪,5093,1,75
12337,1,99,630,26,1,九头蛇多管霰弹枪,6083,1,50
12338,1,99,630,26,1,R93狙击枪,7073,1,50
12339,1,99,630,26,1,QLB06榴弹枪,8083,1,25
12340,1,99,630,26,1,岩石护甲,10073,1,25
12341,1,99,630,26,1,骑士装甲,11073,1,25
12342,1,99,630,26,1,恶灵外套,12073,1,125
12343,1,99,630,26,1,最终武士头盔,13083,1,125
12344,1,99,630,26,1,科技先锋,14083,1,125
12345,1,99,630,26,1,恶灵裤甲,15093,1,125
12346,1,99,630,26,1,背叛者腿甲,16083,1,125
12347,1,99,630,26,1,刺头靴,17083,1,125
12348,1,99,630,26,1,最终武士靴,18083,1,125
12349,1,99,630,26,1,冰凉的醒脑丸,20073,1,125
12350,1,99,630,26,1,弱点分析眼镜,21093,1,125
12351,1,99,630,26,1,辐射飞镖,22093,1,125
12352,1,99,630,26,1,电击手雷,23073,1,125
12353,1,99,630,26,1,精致的打火机,24083,1,125
12354,1,99,630,26,1,合金盾牌大盾,25083,1,100
12355,1,99,630,26,1,锯齿刀,1084,1,13
12356,1,99,630,26,1,战锤,2084,1,13
12357,1,99,630,26,1,穿墙者爆破弓,3094,1,13
12358,1,99,630,26,1,M18手枪,4084,1,10
12359,1,99,630,26,1,塔沃夫突击步枪,5094,1,8
12360,1,99,630,26,1,九头蛇多管霰弹枪,6084,1,5
12361,1,99,630,26,1,R93狙击枪,7074,1,5
12362,1,99,630,26,1,QLB06榴弹枪,8084,1,3
12363,1,99,630,26,1,岩石护甲,10074,1,3
12364,1,99,630,26,1,骑士装甲,11074,1,3
12365,1,99,630,26,1,恶灵外套,12074,1,13
12366,1,99,630,26,1,最终武士头盔,13084,1,13
12367,1,99,630,26,1,科技先锋,14084,1,13
12368,1,99,630,26,1,恶灵裤甲,15094,1,13
12369,1,99,630,26,1,背叛者腿甲,16084,1,13
12370,1,99,630,26,1,刺头靴,17084,1,13
12371,1,99,630,26,1,最终武士靴,18084,1,13
12372,1,99,630,26,1,冰凉的醒脑丸,20074,1,13
12373,1,99,630,26,1,弱点分析眼镜,21094,1,13
12374,1,99,630,26,1,辐射飞镖,22094,1,13
12375,1,99,630,26,1,电击手雷,23074,1,13
12376,1,99,630,26,1,精致的打火机,24084,1,13
12377,1,99,630,26,1,合金盾牌大盾,25084,1,10
12378,1,99,630,20,2,便携交通工具,130001,1,20
12379,1,99,630,20,2,轻型机动车,130002,1,10
12380,1,99,630,21,2,初级探测器,130100,1,20
12381,1,99,630,21,2,中级探测器,130101,1,10
12382,1,99,630,22,2,初级战斗辅助器,130200,1,20
12383,1,99,630,22,2,中级战斗辅助器,130201,1,10
12384,1,99,630,24,2,初级战斗手册,130300,1,20
12385,1,99,630,24,2,中级战斗手册,130301,1,10
12386,1,99,630,18,2,初级训练卡,150003,1,20
12387,1,99,630,18,2,中级训练卡,150004,1,10
12388,1,99,630,25,2,维修工具,130400,1,10
12389,1,99,630,23,2,功能饮料,150002,1,10
12390,1,99,630,8,2,无畏宝箱,50006,1,350
12391,1,99,630,9,2,无畏宝箱IC卡,60006,1,200
12392,1,99,640,26,1,锯齿刀,1082,1,250
12393,1,99,640,26,1,战锤,2082,1,250
12394,1,99,640,26,1,穿墙者爆破弓,3092,1,250
12395,1,99,640,26,1,M18手枪,4082,1,200
12396,1,99,640,26,1,塔沃夫突击步枪,5092,1,150
12397,1,99,640,26,1,九头蛇多管霰弹枪,6082,1,100
12398,1,99,640,26,1,R93狙击枪,7072,1,100
12399,1,99,640,26,1,QLB06榴弹枪,8082,1,50
12400,1,99,640,26,1,岩石护甲,10072,1,50
12401,1,99,640,26,1,骑士装甲,11072,1,50
12402,1,99,640,26,1,恶灵外套,12072,1,250
12403,1,99,640,26,1,最终武士头盔,13082,1,250
12404,1,99,640,26,1,科技先锋,14082,1,250
12405,1,99,640,26,1,恶灵裤甲,15092,1,250
12406,1,99,640,26,1,背叛者腿甲,16082,1,250
12407,1,99,640,26,1,刺头靴,17082,1,250
12408,1,99,640,26,1,最终武士靴,18082,1,250
12409,1,99,640,26,1,冰凉的醒脑丸,20072,1,250
12410,1,99,640,26,1,弱点分析眼镜,21092,1,250
12411,1,99,640,26,1,辐射飞镖,22092,1,250
12412,1,99,640,26,1,电击手雷,23072,1,250
12413,1,99,640,26,1,精致的打火机,24082,1,250
12414,1,99,640,26,1,合金盾牌大盾,25082,1,200
12415,1,99,640,26,1,锯齿刀,1083,1,100
12416,1,99,640,26,1,战锤,2083,1,100
12417,1,99,640,26,1,穿墙者爆破弓,3093,1,100
12418,1,99,640,26,1,M18手枪,4083,1,80
12419,1,99,640,26,1,塔沃夫突击步枪,5093,1,60
12420,1,99,640,26,1,九头蛇多管霰弹枪,6083,1,40
12421,1,99,640,26,1,R93狙击枪,7073,1,40
12422,1,99,640,26,1,QLB06榴弹枪,8083,1,20
12423,1,99,640,26,1,岩石护甲,10073,1,20
12424,1,99,640,26,1,骑士装甲,11073,1,20
12425,1,99,640,26,1,恶灵外套,12073,1,100
12426,1,99,640,26,1,最终武士头盔,13083,1,100
12427,1,99,640,26,1,科技先锋,14083,1,100
12428,1,99,640,26,1,恶灵裤甲,15093,1,100
12429,1,99,640,26,1,背叛者腿甲,16083,1,100
12430,1,99,640,26,1,刺头靴,17083,1,100
12431,1,99,640,26,1,最终武士靴,18083,1,100
12432,1,99,640,26,1,冰凉的醒脑丸,20073,1,100
12433,1,99,640,26,1,弱点分析眼镜,21093,1,100
12434,1,99,640,26,1,辐射飞镖,22093,1,100
12435,1,99,640,26,1,电击手雷,23073,1,100
12436,1,99,640,26,1,精致的打火机,24083,1,100
12437,1,99,640,26,1,合金盾牌大盾,25083,1,80
12438,1,99,640,26,1,锯齿刀,1084,1,20
12439,1,99,640,26,1,战锤,2084,1,20
12440,1,99,640,26,1,穿墙者爆破弓,3094,1,20
12441,1,99,640,26,1,M18手枪,4084,1,16
12442,1,99,640,26,1,塔沃夫突击步枪,5094,1,12
12443,1,99,640,26,1,九头蛇多管霰弹枪,6084,1,8
12444,1,99,640,26,1,R93狙击枪,7074,1,8
12445,1,99,640,26,1,QLB06榴弹枪,8084,1,4
12446,1,99,640,26,1,岩石护甲,10074,1,4
12447,1,99,640,26,1,骑士装甲,11074,1,4
12448,1,99,640,26,1,恶灵外套,12074,1,20
12449,1,99,640,26,1,最终武士头盔,13084,1,20
12450,1,99,640,26,1,科技先锋,14084,1,20
12451,1,99,640,26,1,恶灵裤甲,15094,1,20
12452,1,99,640,26,1,背叛者腿甲,16084,1,20
12453,1,99,640,26,1,刺头靴,17084,1,20
12454,1,99,640,26,1,最终武士靴,18084,1,20
12455,1,99,640,26,1,冰凉的醒脑丸,20074,1,20
12456,1,99,640,26,1,弱点分析眼镜,21094,1,20
12457,1,99,640,26,1,辐射飞镖,22094,1,20
12458,1,99,640,26,1,电击手雷,23074,1,20
12459,1,99,640,26,1,精致的打火机,24084,1,20
12460,1,99,640,26,1,合金盾牌大盾,25084,1,16
12461,1,99,640,26,1,锯齿刀,1085,1,1
12462,1,99,640,26,1,战锤,2085,1,1
12463,1,99,640,26,1,穿墙者爆破弓,3095,1,1
12464,1,99,640,26,1,M18手枪,4085,1,1
12465,1,99,640,26,1,塔沃夫突击步枪,5095,1,1
12466,1,99,640,26,1,九头蛇多管霰弹枪,6085,1,1
12467,1,99,640,26,1,R93狙击枪,7075,1,1
12468,1,99,640,26,1,QLB06榴弹枪,8085,1,1
12469,1,99,640,26,1,岩石护甲,10075,1,1
12470,1,99,640,26,1,骑士装甲,11075,1,1
12471,1,99,640,26,1,恶灵外套,12075,1,1
12472,1,99,640,26,1,最终武士头盔,13085,1,1
12473,1,99,640,26,1,科技先锋,14085,1,1
12474,1,99,640,26,1,恶灵裤甲,15095,1,1
12475,1,99,640,26,1,背叛者腿甲,16085,1,1
12476,1,99,640,26,1,刺头靴,17085,1,1
12477,1,99,640,26,1,最终武士靴,18085,1,1
12478,1,99,640,26,1,冰凉的醒脑丸,20075,1,1
12479,1,99,640,26,1,弱点分析眼镜,21095,1,1
12480,1,99,640,26,1,辐射飞镖,22095,1,1
12481,1,99,640,26,1,电击手雷,23075,1,1
12482,1,99,640,26,1,精致的打火机,24085,1,1
12483,1,99,640,26,1,合金盾牌大盾,25085,1,1
12484,1,99,640,20,2,便携交通工具,130001,1,20
12485,1,99,640,20,2,轻型机动车,130002,1,10
12486,1,99,640,21,2,初级探测器,130100,1,20
12487,1,99,640,21,2,中级探测器,130101,1,10
12488,1,99,640,22,2,初级战斗辅助器,130200,1,20
12489,1,99,640,22,2,中级战斗辅助器,130201,1,10
12490,1,99,640,24,2,初级战斗手册,130300,1,20
12491,1,99,640,24,2,中级战斗手册,130301,1,10
12492,1,99,640,18,2,初级训练卡,150003,1,20
12493,1,99,640,18,2,中级训练卡,150004,1,10
12494,1,99,640,25,2,维修工具,130400,1,10
12495,1,99,640,23,2,功能饮料,150002,1,10
12496,1,99,640,8,2,无畏宝箱,50006,1,350
12497,1,99,640,9,2,无畏宝箱IC卡,60006,1,400
12498,1,99,650,26,1,锯齿刀,1082,1,250
12499,1,99,650,26,1,战锤,2082,1,250
12500,1,99,650,26,1,穿墙者爆破弓,3092,1,250
12501,1,99,650,26,1,M18手枪,4082,1,200
12502,1,99,650,26,1,塔沃夫突击步枪,5092,1,150
12503,1,99,650,26,1,九头蛇多管霰弹枪,6082,1,100
12504,1,99,650,26,1,R93狙击枪,7072,1,100
12505,1,99,650,26,1,QLB06榴弹枪,8082,1,50
12506,1,99,650,26,1,岩石护甲,10072,1,50
12507,1,99,650,26,1,骑士装甲,11072,1,50
12508,1,99,650,26,1,恶灵外套,12072,1,250
12509,1,99,650,26,1,最终武士头盔,13082,1,250
12510,1,99,650,26,1,科技先锋,14082,1,250
12511,1,99,650,26,1,恶灵裤甲,15092,1,250
