index,id,equip_type,skill_atlas,skill_icon,skill_name,display_type,speed,speed_effect,shift_target,if_group,anger_skill_prepare_effect_id,anger_skill_prepare_audio_id,anger_skill_prepare_next_time,anger_skill_prepare_life_time,effect_trigger_time,skill_attack_effect_id,skill_attack_audio,skill_attack_bullet,skill_attack_bullet_if_through,skill_attack_bullet_next_time,skill_attack_trigger_effect_id,trajectory,skill_attack_trigger_audio,skill_attack_trigger_next_time,skill_attack_hit_effect_id,skill_attack_hit_audio
1041,210107,7,heroSkill_atlas,skill_210107,校准,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1042,210107,8,heroSkill_atlas,skill_210107,校准,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1043,210107,11,heroSkill_atlas,skill_210107,校准,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1044,210107,10,heroSkill_atlas,skill_210107,校准,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1045,210107,9,heroSkill_atlas,skill_210107,校准,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1046,210108,1,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1047,210108,2,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1048,210108,3,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1049,210108,4,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1050,210108,5,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1051,210108,6,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1052,210108,7,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1053,210108,8,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1054,210108,11,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1055,210108,10,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1056,210108,9,heroSkill_atlas,skill_210108,冲击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1057,210110,1,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1058,210110,2,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1059,210110,3,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1060,210110,4,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1061,210110,5,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1062,210110,6,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1063,210110,7,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1064,210110,8,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1065,210110,11,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1066,210110,10,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1067,210110,9,heroSkill_atlas,skill_210110,重击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1068,210112,1,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1069,210112,2,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1070,210112,3,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1071,210112,4,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1072,210112,5,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1073,210112,6,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1074,210112,7,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1075,210112,8,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1076,210112,11,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1077,210112,10,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1078,210112,9,heroSkill_atlas,skill_210112,不可阻挡,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1079,210115,1,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1080,210115,2,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1081,210115,3,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1082,210115,4,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1083,210115,5,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1084,210115,6,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1085,210115,7,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1086,210115,8,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1087,210115,11,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1088,210115,10,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1089,210115,9,heroSkill_atlas,skill_210115,横扫,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1090,210118,1,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1091,210118,2,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1092,210118,3,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1093,210118,4,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1094,210118,5,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1095,210118,6,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1096,210118,7,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1097,210118,8,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1098,210118,11,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1099,210118,10,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1100,210118,9,heroSkill_atlas,skill_210118,坚韧体格,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1101,210121,1,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1102,210121,2,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1103,210121,3,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1104,210121,4,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1105,210121,5,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1106,210121,6,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1107,210121,7,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1108,210121,8,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1109,210121,11,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1110,210121,10,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1111,210121,9,heroSkill_atlas,skill_210121,爆裂打击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1112,210124,1,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1113,210124,2,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1114,210124,3,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1115,210124,4,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1116,210124,5,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1117,210124,6,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1118,210124,7,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1119,210124,8,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1120,210124,11,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1121,210124,10,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1122,210124,9,heroSkill_atlas,skill_210124,战斗意志,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1123,210127,1,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1124,210127,2,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1125,210127,3,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1126,210127,4,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1127,210127,5,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1128,210127,6,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1129,210127,7,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1130,210127,8,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1131,210127,11,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1132,210127,10,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1133,210127,9,heroSkill_atlas,skill_210127,坚硬皮肤,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1134,210130,1,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1135,210130,2,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1136,210130,3,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1137,210130,4,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1138,210130,5,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1139,210130,6,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1140,210130,7,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1141,210130,8,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1142,210130,11,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1143,210130,10,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1144,210130,9,heroSkill_atlas,skill_210130,仇恨凝视,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1145,210133,1,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1146,210133,2,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1147,210133,3,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1148,210133,4,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1149,210133,5,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1150,210133,6,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1151,210133,7,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1152,210133,8,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1153,210133,11,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1154,210133,10,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1155,210133,9,heroSkill_atlas,skill_210133,有死无生,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1156,210136,1,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1157,210136,2,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1158,210136,3,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1159,210136,4,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1160,210136,5,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1161,210136,6,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1162,210136,7,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1163,210136,8,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1164,210136,11,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1165,210136,10,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1166,210136,9,heroSkill_atlas,skill_210136,生命链接,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1167,210139,1,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1168,210139,2,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1169,210139,3,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1170,210139,4,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1171,210139,5,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1172,210139,6,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1173,210139,7,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1174,210139,8,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1175,210139,11,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1176,210139,10,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1177,210139,9,heroSkill_atlas,skill_210139,同归于尽,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1178,210201,1,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6002,203,,0,,,,,,6102,301
1179,210201,2,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6003,201,,0,,,,,,6103,302
1180,210201,3,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6004,202,,0,,,,,,6104,302
1181,210201,4,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6005,204,,0,,,,,,6105,304
1182,210201,5,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6006,200,,0,,,,,,6106,306
1183,210201,6,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6009,206,,0,,,,,,6109,306
1184,210201,7,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6008,207,,0,,,,,,6108,305
1185,210201,8,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6007,205,,0,,,,,,6107,303
1186,210201,11,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6001,201,,0,,,,,,6101,302
1187,210201,10,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6201,208,,0,,,,,,2001,301
1188,210201,9,heroSkill_atlas,skill_210201,战意,1,0,,0,0,3017,,,1000,,6201,208,,0,,,,,,2001,301
1189,210203,1,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1190,210203,2,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1191,210203,3,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1192,210203,4,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1193,210203,5,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1194,210203,6,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1195,210203,7,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1196,210203,8,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1197,210203,11,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1198,210203,10,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1199,210203,9,heroSkill_atlas,skill_210203,坚强,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1200,210205,1,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1201,210205,2,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1202,210205,3,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1203,210205,4,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1204,210205,5,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1205,210205,6,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1206,210205,7,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1207,210205,8,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1208,210205,11,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1209,210205,10,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1210,210205,9,heroSkill_atlas,skill_210205,连击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1211,210209,1,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1212,210209,2,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1213,210209,3,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1214,210209,4,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1215,210209,5,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1216,210209,6,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1217,210209,7,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1218,210209,8,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1219,210209,11,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1220,210209,10,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1221,210209,9,heroSkill_atlas,skill_210209,践踏,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1222,210213,1,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1223,210213,2,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1224,210213,3,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1225,210213,4,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1226,210213,5,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1227,210213,6,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1228,210213,7,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1229,210213,8,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1230,210213,11,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1231,210213,10,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1232,210213,9,heroSkill_atlas,skill_210213,战争咆哮,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1233,210216,1,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1234,210216,2,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1235,210216,3,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1236,210216,4,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1237,210216,5,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1238,210216,6,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1239,210216,7,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
1240,210216,8,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6007,205,,0,,,,,,6107,303
1241,210216,11,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6001,201,,0,,,,,,6101,302
1242,210216,10,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1243,210216,9,heroSkill_atlas,skill_210216,反击,1,0,,0,1,3017,,,1000,,6201,208,,0,,,,,,2001,301
1244,210219,1,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6002,203,,0,,,,,,6102,301
1245,210219,2,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6003,201,,0,,,,,,6103,302
1246,210219,3,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6004,202,,0,,,,,,6104,302
1247,210219,4,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6005,204,,0,,,,,,6105,304
1248,210219,5,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6006,200,,0,,,,,,6106,306
1249,210219,6,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6009,206,,0,,,,,,6109,306
1250,210219,7,heroSkill_atlas,skill_210219,顽强成长,1,0,,0,1,3017,,,1000,,6008,207,,0,,,,,,6108,305
