id,name,atlas,big_icon,icon,icon_shelf,type,sub_type,desc,sort,level,unlock_show_type,unlock_show_val,unlock_type,unlock_val_01,unlock_val_02,unlock_dec,activate_drawing,artisan_id,artisan_lv,production_artisan_exp,speed_up_energy,make_integral,speed_up_diamond,production_time,material_id,material_num,delete_material_id,delete_material_num,component1_type,component1_id,component1_num,component2_type,component2_id,component2_num,progress1_reward_type,progress1_reward_id,progress1_reward_val,progress1_exp,progress1_dec,progress1_blueprint,progress2_reward_type,progress2_reward_id,progress2_reward_val,progress2_exp,progress2_dec,progress2_blueprint,progress3_reward_type,progress3_reward_id,progress3_reward_val,progress3_exp,progress3_dec,progress3_blueprint,progress4_reward_type,progress4_reward_id,progress4_reward_val,progress4_exp,progress4_dec,progress4_blueprint,progress5_reward_type,progress5_reward_id,progress5_reward_val,progress5_exp,progress5_dec,progress5_blueprint,star1_reward_type,star1_reward_id,star1_reward_val,star1_item_num,star1__dec,star2_reward_type,star2_reward_id,star2_reward_val,star2_item_num,star2__dec,star3_reward_type,star3_reward_id,star3_reward_val,star3_item_num,star3__dec
v:number,v:string,v:string,v:string,v:string,v:string,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,list:number,list:number,list:number,list:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string,v:number,v:number,v:number,v:number,v:string
装备ID,装备类别名称,图集,大图标url,UI对应图标,货架对应图标,大类别,小类别,装备说明,序号,等级,前端显示解锁条件类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-宝箱获得，4-转盘获得，5-七日目标完成获得，6-礼包获得,前端显示解锁条件,解锁类型:1-获得指定员工解锁，2-制作指定装备达到X数量解锁，3-通过获得图纸解锁,解锁条件1,解锁条件2,解锁说明文字,激活消耗图纸数量,所需员工ID,所需员工等级,制造工匠获得经验,加速能量与时间兑换比例1能量=X秒(改为总消耗能量),巧匠大赛积分,加速消耗钻石(已废弃，改用公式计算),制作时间-秒,消耗材料ID,消耗材料数量,删除返回材料ID,删除返回材料数量,消耗配件1类型,消耗配件1id,消耗配件1数量,消耗配件2类型,消耗配件2id,消耗配件2数量,物品进度1奖励_类型,物品进度1奖励_id,物品进度1奖励_效果值,物品进度1_制作数量,物品进度1_文字说明,物品进度1_奖励图纸数量,物品进度2奖励_类型,物品进度2奖励_id,物品进度2奖励_效果值,物品进度2_制作数量,物品进度2_文字说明,物品进度2_奖励图纸数量,物品进度3奖励_类型,物品进度3奖励_id,物品进度3奖励_效果值,物品进度3_制作数量,物品进度3_文字说明,物品进度3_奖励图纸数量,物品进度4奖励_类型,物品进度4奖励_id,物品进度4奖励_效果值,物品进度4_制作数量,物品进度4_文字说明,物品进度4_奖励图纸数量,物品进度5奖励_类型,物品进度5奖励_id,物品进度5奖励_效果值,物品进度5_制作数量,物品进度5_文字说明,物品进度5_奖励图纸数量,升星1奖励_类型,升星1奖励_id,升星1奖励_效果值（触发概率=X/10000）,升星1_需要材料数量,升星1_文字说明,升星2奖励_类型,升星2奖励_id,升星2奖励_效果值（触发概率=X/10000）,升星2_需要材料数量,升星2_文字说明,升星3奖励_类型,升星3奖励_id,升星3奖励_效果值（触发概率=X/10000）,升星3_需要材料数量,升星3_文字说明
2140,巨无霸喷气战锤,Equip_Icon02_atlas,equip_dunqi,equip_dunqi,equip_dunqi,1,2,夸张的外表，强大的威力，英雄的信仰，敌人的噩梦,14,10,5,-1,3,162140,1,7日目标获得,0,2:4,27:23,795,2335,1814,14,29400,20002:20006:20010,261:74:17,20002:20006:20010,26:7:1,2,30024,4,2,30013,6,4,0,20,10,制作耗时,1,1,20002,61,26,资源节省,1,5,0,125,46,售价提升,1,1,20006,17,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
2180,折凳,Equip_Icon02_atlas,icon_2180,icon_2180,icon_2180,1,2,不仅是一件便捷的武器更是一把称手的椅子,18,3,6,-1,3,162180,1,通过参与制作大赛活动获得,0,2,3,32,105,22,,200,20002:20001,17:5,20002:20001,2:1,2,30005,3,,,,5,0,150,7,售价提升,1,4,0,25,18,制作耗时,1,1,20002,5,32,资源节省,1,2,30005,1,50,节约配件,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
3010,简易弓,Equip_Icon01_atlas,icon_3010,icon_3010,icon_3010,1,3,普普通通的弓箭，威力不大的同时，耐久也不太高,1,1,2,2010,2,2010,7,制作粗壮树干达到X7可解锁,1,2,1,4,25,1,11,40,20002,7,20002,1,2,30001,1,,,,7,3030,1,9,解锁图纸,1,7,25010,1,16,解锁图纸,1,5,0,150,36,售价提升,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
3030,竞技用反曲弓,Equip_Icon01_atlas,icon_3030,icon_3030,icon_3030,1,3,竞技用品，威力大的同时对使用者要求也高,3,2,2,3010,2,3010,9,制作简易弓达到X9可解锁,2,2,2,13,55,13,12,100,20002:20001,12:8,20002:20001,1:1,,,,,,,5,0,150,8,售价提升,1,7,3040,1,20,解锁图纸,1,4,0,25,36,制作耗时,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
3040,碳素蜘蛛弓,Equip_Icon01_atlas,icon_3040,icon_3040,icon_3040,1,3,拥有强劲的穿透力的特殊弓,4,3,2,3030,2,3030,20,制作竞技用反曲弓达到X20可解锁,3,2,3,39,110,21,13,290,20002:20004,17:4,20002:20004,1:1,2,30001,3,,,,5,0,150,7,售价提升,1,4,0,25,18,制作耗时,1,7,3050,1,32,解锁图纸,1,1,20002,3,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
3050,夜视复合弓,Equip_Icon01_atlas,icon_3050,icon_3050,icon_3050,1,3,在夜晚使用它，就是敌人的噩梦,5,4,2,3040,2,3040,32,制作碳素蜘蛛弓达到X32可解锁,6,2,7,83,190,42,13,660,20002:20003,30:15,20002:20003,3:1,2,30005,2,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,3060,1,36,解锁图纸,1,1,20002,6,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
3060,散射合金弓,Equip_Icon01_atlas,icon_3060,icon_3060,icon_3060,1,3,传说它可以同时发射多个箭簇，杀伤力十足,6,5,2,3050,2,3050,36,制作夜视复合弓达到X36可解锁,10,2,10,145,295,81,13,1290,20002:20006,49:10,20002:20006,4:1,1,3031,1,2,30007,3,4,0,25,8,制作耗时,1,5,0,125,20,售价提升,1,7,3070,1,36,解锁图纸,1,1,20002,10,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
3070,切割者圆锯弓,Equip_Icon01_atlas,icon_3070,icon_3070,icon_3070,1,3,非常不一样的弓，它不能发射箭簇，但是用来砸人很合适,7,6,2,3060,2,3060,36,制作散射合金弓达到X36可解锁,15,2:7,14:1,255,465,216,13,3300,20002:20006,99:25,20002:20006,9:2,2,30010,4,2,30003,7,4,0,25,9,制作耗时,1,1,20002,20,22,资源节省,1,7,3090,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
3090,穿墙者爆破弓,Equip_Icon01_atlas,icon_3090,icon_3090,icon_3090,1,3,能将炸弹射出去的强弓,9,7,2,3070,2,3070,40,制作切割者圆锯弓达到X40可解锁,25,2:7,18:14,405,675,732,13,7200,20002:20004:20006,155:39:39,20002:20004:20006,15:3:3,2,30014,4,2,30012,1,4,0,25,10,制作耗时,1,1,20002,31,24,资源节省,1,7,3100,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
3100,电网发射弓,Equip_Icon01_atlas,icon_3100,icon_3100,icon_3100,1,3,发射携带电网的弓，一旦中招，很难逃脱,10,8,2,3090,2,3090,44,制作穿墙者爆破弓达到X44可解锁,35,2:7,22:18,593,925,876,13,15600,20002:20006:20010,214:57:6,20002:20006:20010,21:5:1,1,2061,1,2,30017,5,4,0,25,11,制作耗时,1,1,20002,43,28,资源节省,1,7,3110,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
3110,响尾蛇热感弓,Equip_Icon02_atlas,icon_3110,icon_3110,icon_3110,1,3,靠热感应追踪敌人的弓箭，敌人逃不掉的噩梦,11,9,2,3100,2,3100,50,制作电网发射弓达到X50可解锁,45,2:7,24:20,698,1065,1190,13,16200,20002:20006:20010,244:67:10,20002:20006:20010,24:6:1,1,21042,1,2,30020,5,4,0,25,10,制作耗时,1,1,20002,49,26,资源节省,1,7,3120,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
3120,粒子能量聚合弓,Equip_Icon02_atlas,equip_gong,equip_gong,equip_gong,1,3,强大的粒子能量射线，被射中的敌人有死无生,12,10,2,3110,2,3110,46,制作响尾蛇热感弓达到X46可解锁,45,2:7,27:23,878,2335,1835,13,30600,20002:20006:20010,290:82:17,20002:20006:20010,29:8:1,2,30022,4,2,30021,5,4,0,20,10,制作耗时,1,1,20002,58,26,资源节省,1,5,0,125,46,售价提升,1,1,20006,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
3020,专家复合弓,Equip_Icon01_atlas,icon_3020,icon_3020,icon_3020,1,3,专业的复合弓，用料讲究，有一些威力,2,1,3,1,3,163020,1,开启沉重行李箱获得,0,2,2,7,40,11,14,70,20002,9,20002,1,2,30002,1,,,,5,0,125,10,售价提升,1,4,0,25,24,制作耗时,1,1,20002,2,44,资源节省,1,8,0,2,70,高品质概率,1,8,0,3,110,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
3130,高压弹力弓,Equip_Icon01_atlas,icon_3130,icon_3130,icon_3130,1,3,它的威力取决于弹力，不过前提是你能拉开这把弓,13,5,6,-1,3,163130,1,通过购买礼包获得,0,2,11,174,350,108,13,1548,20002:20006,60:15,20002:20006,6:1,2,30006,6,2,30007,4,4,0,25,10,制作耗时,1,5,0,125,22,售价提升,1,1,20002,12,44,资源节省,1,1,20006,5,60,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
3080,毒瓶弓,Equip_Icon01_atlas,icon_3080,icon_3080,icon_3080,1,3,即使击不中敌人，它落地也会吓你一跳,8,6,3,4,3,163080,1,开启稀有保险柜获得,0,2:7,15:11,293,515,296,14,3600,20002:20006,113:29,20002:20006,11:2,1,20041,1,2,30011,4,4,0,25,10,制作耗时,1,1,20002,23,24,资源节省,1,5,0,125,44,售价提升,1,1,20006,3,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
3140,金伯利十字弩,Equip_Icon02_atlas,icon_3140,icon_3140,icon_3140,1,3,彩钻箭头可穿透钢板，对付高防御敌人的不二之选,14,7,3,-1,3,163140,1,开启奇兵宝箱获得,0,2:7,20:16,526,870,819,,10800,20002:20004:20006,185:47:45,20002:20004:20006,18:4:4,2,30014,4,2,30051,5,4,0,25,10,制作耗时,1,1,20002,36,24,资源节省,1,2,30014,2,44,节约配件,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,75,双倍快乐|有几率制作暴击X2件,3,0,2,150,超凡制作|有几率制作出超凡装备
4010,左轮手枪,Equip_Icon01_atlas,icon_4010,icon_4010,icon_4010,1,4,你猜下一发是否还有子弹，赌一把就能赢！,1,1,2,1010,2,1010,4,制作砍刀达到X4可解锁,1,1,1,4,25,1,11,20,20001,9,20001,1,,,,,,,7,4020,1,8,解锁图纸,1,4,0,25,20,制作耗时,1,1,20001,2,36,资源节省,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
4020,勇者战争手枪,Equip_Icon01_atlas,icon_4020,icon_4020,icon_4020,1,4,无论多强大的敌人变成蚂蚁也可以一脚踩死,2,2,2,4010,2,4010,8,制作左轮手枪达到X8可解锁,2,1,2,18,70,10,12,140,20001,14,20001,1,,,,,,,5,0,150,8,售价提升,1,1,20001,5,20,资源节省,1,7,4030,1,36,解锁图纸,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
4030,Z5左轮手枪,Equip_Icon01_atlas,icon_4030,icon_4030,icon_4030,1,4,曾经还在实验室的试制枪，不像普通的左轮手枪,3,3,2,4020,2,4020,36,制作勇者战争手枪达到X36可解锁,3,1,5,47,135,16,13,340,20001,21,20001,2,2,30001,2,,,,5,0,150,7,售价提升,1,4,0,25,18,制作耗时,1,7,4040,1,32,解锁图纸,1,1,20001,4,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
4040,幸运儿左轮手枪,Equip_Icon01_atlas,icon_4040,icon_4040,icon_4040,1,4,幸运之神眷顾的手枪，你的幸运就是敌人的厄运,4,4,2,4030,2,4030,32,制作Z5左轮手枪达到X32可解锁,6,1,8,92,225,35,14,780,20001:20002,17:34,20001:20002,1:3,1,4021,1,2,30004,2,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,7,4050,1,36,解锁图纸,1,1,20001,7,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
4050,废土之鹰,Equip_Icon01_atlas,icon_4050,icon_4050,icon_4050,1,4,在废土上生存必备的收枪，它的威力能吓到所有人,5,5,2,4040,2,4040,36,制作幸运儿左轮手枪达到X36可解锁,10,1:4,10:1,158,295,81,14,1380,20001:20005,60:12,20001:20005,6:1,2,30009,3,,,,4,0,25,9,制作耗时,1,1,20001,15,22,资源节省,1,7,4060,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
4060,暗杀者手枪,Equip_Icon01_atlas,icon_4060,icon_4060,icon_4060,1,4,寂静的消音器，杀手的最爱,6,6,2,4050,2,4050,40,制作废土之鹰达到X40可解锁,18,1:4,14:10,285,465,216,14,3300,20001:20005,99:25,20001:20005,9:2,2,30012,4,2,30006,2,4,0,25,9,制作耗时,1,1,20001,25,22,资源节省,1,7,4080,1,40,解锁图纸,1,5,0,125,60,售价提升,1,8,0,2,95,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
4080,M18手枪,Equip_Icon01_atlas,icon_4080,icon_4080,icon_4080,1,4,供军警人员使用的特种手枪,8,7,2,4060,2,4060,40,制作暗杀者手枪达到X40可解锁,25,1:4,17:13,405,620,498,14,6600,20001:20005:20008,155:39:10,20001:20005:20008,15:3:1,1,4022,1,2,30013,4,4,0,25,10,制作耗时,1,1,20001,35,24,资源节省,1,7,4090,1,44,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
4090,闪雷电浆冲锋枪,Equip_Icon01_atlas,icon_4090,icon_4090,icon_4090,1,4,强大暴虐的电浆能扫平一切,9,8,2,4080,2,4080,44,制作M18手枪达到X44可解锁,35,1:4,21:17,600,860,771,14,14400,20001:20005:20010,199:51:7,20001:20005:20010,19:5:1,2,30018,4,2,30014,2,4,0,25,11,制作耗时,1,1,20001,42,28,资源节省,1,7,4100,1,50,解锁图纸,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,40,成本回溯|有几率返还100%材料,2,0,500,80,双倍快乐|有几率制作暴击X2件,3,0,2,160,超凡制作|有几率制作出超凡装备
4100,小矮人射线手枪,Equip_Icon01_atlas,icon_4100,icon_4100,icon_4100,1,4,低调的外形，不低调的力量,10,9,2,4090,2,4090,50,制作闪雷电浆冲锋枪达到X50可解锁,45,1:4,24:20,773,1065,1224,14,18000,20001:20005:20010,244:67:13,20001:20005:20010,24:6:1,1,22011,1,2,30019,4,4,0,25,10,制作耗时,1,1,20001,50,26,资源节省,1,7,4120,1,46,解锁图纸,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
4120,冻结之星手枪,Equip_Icon02_atlas,equip_shouqiang,equip_shouqiang,equip_shouqiang,1,4,含有特别凝结剂的子弹，能够迅速冻结敌人,12,10,2,4100,2,4100,46,制作小矮人射线手枪达到X46可解锁,45,1:4,27:23,975,2335,1909,14,32400,20001:20005:20010,290:82:22,20001:20005:20010,29:8:2,2,30023,4,2,30018,5,4,0,20,10,制作耗时,1,1,20001,60,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
4140,蝎式手枪,Equip_Icon01_atlas,icon_4140,icon_4140,icon_4140,1,4,虽然威力比较小，但是它足够稳定，还能选择全自动发射,14,4,6,-1,3,164140,1,通过购买礼包获得,0,1,8,112,225,56,,870,20001:20002,20:36,20001:20002,2:3,2,30004,3,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,5,0,125,36,售价提升,1,1,20001,7,55,资源节省,1,8,0,2,85,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
4150,爆能手枪,Equip_Icon01_atlas,icon_4150,icon_4150,icon_4150,1,4,为了解决这种威力巨大却不够精准的问题，额外安装了瞄准镜,15,5,6,-1,3,164150,1,通过参与活动获得,0,1:4,10:4,188,335,119,,1740,20001:20005,60:12,20001:20005,6:1,2,30009,4,,,,4,0,25,10,制作耗时,1,1,20001,15,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,2,55,资源节省,1,8,0,2,95,高品质概率,1,1,0,1000,25,成本回溯|有几率返还100%材料,2,0,500,50,双倍快乐|有几率制作暴击X2件,3,0,2,100,超凡制作|有几率制作出超凡装备
4070,末世UZI,Equip_Icon01_atlas,icon_4070,icon_4070,icon_4070,1,4,强力的近战冲锋枪,7,6,3,4,3,164070,1,开启稀有保险柜获得,0,1:4,15:11,308,515,296,14,3600,20001:20005,113:29,20001:20005,11:2,1,22012,1,2,30012,4,4,0,25,10,制作耗时,1,1,20001,25,24,资源节省,1,5,0,125,44,售价提升,1,1,20005,3,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,30,成本回溯|有几率返还100%材料,2,0,500,60,双倍快乐|有几率制作暴击X2件,3,0,2,120,超凡制作|有几率制作出超凡装备
4160,南瓜手枪,Equip_Icon02_atlas,icon_4160,icon_4160,icon_4160,1,4,有人要吃烤南瓜么...来，张嘴,16,7,4,-1,3,164160,1,通过参与活动获得,0,1:4,17:13,405,620,498,14,6600,20001:20005:20008,168:46:10,20001:20005:20008,16:4:1,1,4022,1,2,30051,4,4,0,25,10,制作耗时,1,1,20001,35,24,资源节省,1,1,20005,12,44,资源节省,1,5,0,125,70,售价提升,1,8,0,2,110,高品质概率,1,1,0,1000,35,成本回溯|有几率返还100%材料,2,0,500,70,双倍快乐|有几率制作暴击X2件,3,0,2,140,超凡制作|有几率制作出超凡装备
4110,溶解液短枪,Equip_Icon02_atlas,icon_4110,icon_4110,icon_4110,1,4,腐蚀性的子弹，它带给敌人的不仅仅是死亡，而是临近死亡的无尽折磨,11,9,4,-1,3,164110,1,开启合金宝箱获得,0,1:4,25:21,810,1140,1589,14,22200,20001:20005:20010,259:72:16,20001:20005:20010,25:7:1,2,30021,4,2,30013,4,4,0,25,10,制作耗时,1,1,20001,60,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,14,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,90,双倍快乐|有几率制作暴击X2件,3,0,2,180,超凡制作|有几率制作出超凡装备
4130,伽马射线手枪,Equip_Icon02_atlas,equip_shouqiang,equip_shouqiang,equip_shouqiang,1,4,射出强大的伽马射线直接将敌人分解,13,10,4,-1,3,164130,1,幸运转盘获得,0,1:4,27:23,980,2335,2350,14,32600,20001:20005:20010,290:82:22,20001:20005:20010,29:8:2,1,22042,1,2,30024,5,4,0,20,10,制作耗时,1,1,20001,65,26,资源节省,1,5,0,125,46,售价提升,1,1,20005,16,70,资源节省,1,8,0,2,110,高品质概率,1,1,0,1000,50,成本回溯|有几率返还100%材料,2,0,500,100,双倍快乐|有几率制作暴击X2件,3,0,2,200,超凡制作|有几率制作出超凡装备
4170,多管燧发手枪,Equip_Icon02_atlas,icon_4170,icon_4170,icon_4170,1,4,古老而强大的武器，能让丧尸的小脑瓜顷刻间粉碎,17,3,4,-1,3,164170,1,通过参与活动获得,0,1,5,58,160,25,,600,20001:20002,28:9,20001:20002,3:2,2,30004,2,,,,5,0,125,8,售价提升,1,4,0,25,20,制作耗时,1,1,20001,7,36,资源节省,1,2,30004,1,55,节约配件,1,8,0,2,85,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
4180,金伯利彩弹短枪,Equip_Icon02_atlas,icon_4180,icon_4180,icon_4180,1,4,特制冲锋枪，发射的彩钻子弹对付丧尸最为有效,18,8,6,-1,3,164180,1,通过购买礼包获得,0,1:4,23:19,750,920,1100,14,17200,20001:20005:20010,225:60:10,20001:20005:20010,22:6:1,2,30018,4,2,30051,6,4,0,25,11,制作耗时,1,1,20001,42,28,资源节省,1,2,30018,2,46,节约配件,1,5,0,125,80,售价提升,1,8,0,2,125,高品质概率,1,1,0,1000,45,成本回溯|有几率返还100%材料,2,0,500,85,双倍快乐|有几率制作暴击X2件,3,0,2,170,超凡制作|有几率制作出超凡装备
5010,蒙德拉贡步枪,Equip_Icon01_atlas,icon_5010,icon_5010,icon_5010,1,5,一支现代化改装的复古半自动步枪,1,1,2,6010,2,6010,8,制作雷明顿M870达到X8可解锁,1,6,2,8,40,10,11,70,20001,9,20001,1,2,30001,1,,,,5,0,150,8,售价提升,1,7,5020,1,18,解锁图纸,1,5,0,150,32,售价提升,1,8,0,2,50,高品质概率,1,8,0,3,80,高品质概率,1,1,0,1000,5,成本回溯|有几率返还100%材料,2,0,500,10,双倍快乐|有几率制作暴击X2件,3,0,2,20,超凡制作|有几率制作出超凡装备
5020,UZI冲锋枪,Equip_Icon01_atlas,icon_5020,icon_5020,icon_5020,1,5,性能可靠的近战冲锋枪,2,2,2,5010,2,5010,18,制作蒙德拉贡步枪达到X18可解锁,2,6,3,22,70,16,12,160,20001,14,20001,1,2,30001,2,,,,7,5030,1,8,解锁图纸,1,2,30001,1,18,节约配件,1,5,0,150,36,售价提升,1,8,0,2,55,高品质概率,1,8,0,3,85,高品质概率,1,1,0,1000,10,成本回溯|有几率返还100%材料,2,0,500,20,双倍快乐|有几率制作暴击X2件,3,0,2,40,超凡制作|有几率制作出超凡装备
5030,95式冲锋步枪,Equip_Icon01_atlas,icon_5030,icon_5030,icon_5030,1,5,狂野得外形，比他外形更狂野的是它的威力,3,3,2,5020,2,5020,8,制作UZI冲锋枪达到X8可解锁,3,6,4,43,110,21,13,300,20001:20002,17:10,20001:20002,1:1,2,30003,3,,,,5,0,125,6,售价提升,1,4,0,25,16,制作耗时,1,7,5050,1,28,解锁图纸,1,1,20001,3,45,资源节省,1,8,0,2,70,高品质概率,1,1,0,1000,15,成本回溯|有几率返还100%材料,2,0,500,30,双倍快乐|有几率制作暴击X2件,3,0,2,60,超凡制作|有几率制作出超凡装备
5050,UMP9冲锋枪,Equip_Icon01_atlas,icon_5050,icon_5050,icon_5050,1,5,可靠性很好，射击精度也相当高，后坐力较大的冲锋枪,5,4,2,5030,2,5030,28,制作95式冲锋步枪达到X28可解锁,6,6,7,92,190,42,13,690,20001:20002,30:18,20001:20002,3:1,2,30004,4,,,,5,0,125,7,售价提升,1,4,0,25,18,制作耗时,1,7,5060,1,32,解锁图纸,1,1,20001,5,50,资源节省,1,8,0,2,80,高品质概率,1,1,0,1000,20,成本回溯|有几率返还100%材料,2,0,500,40,双倍快乐|有几率制作暴击X2件,3,0,2,80,超凡制作|有几率制作出超凡装备
