id,equipment_id,equipment_name,type,sort,sort_name,level,slot1_data,slot2_data,slot3_data,slot4_data,slot5_data,slot6_data,slot7_data,slot8_data,slot9_data,slot10_data,slot11_data,slot12_data
3740,16110,遗迹骑士腿甲,3,15,icon_16110,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3741,16110,遗迹骑士腿甲,3,15,icon_16110,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3742,16190,金伯利动力腿甲,3,15,icon_16190,1,,,0.3:0.128:0.46:0,,,,,,,,,
3743,16190,金伯利动力腿甲,3,15,icon_16190,2,,,0.3:0.096:0.507:0,,,,0.3:0.375:0.617:0,,,,,
3744,16190,金伯利动力腿甲,3,15,icon_16190,3,,,0.3:0.082:0.513:0,,,,0.3:0.354:0.636:0,,,,0.3:0.637:0.775:0,
3800,17010,洞洞鞋,3,16,icon_17010,1,,,,0.25:0.115:0.243:358,,,,,,,,
3801,17010,洞洞鞋,3,16,icon_17010,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3802,17010,洞洞鞋,3,16,icon_17010,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3803,17020,板鞋,3,16,icon_17020,1,,,,0.25:0.115:0.243:358,,,,,,,,
3804,17020,板鞋,3,16,icon_17020,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3805,17020,板鞋,3,16,icon_17020,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3806,17030,运动鞋,3,16,icon_17030,1,,,,0.25:0.115:0.243:358,,,,,,,,
3807,17030,运动鞋,3,16,icon_17030,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3808,17030,运动鞋,3,16,icon_17030,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3809,17040,拉丁舞鞋,3,16,icon_17040,1,,,,0.25:0.115:0.243:358,,,,,,,,
3810,17040,拉丁舞鞋,3,16,icon_17040,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3811,17040,拉丁舞鞋,3,16,icon_17040,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3812,17050,荒野皮鞋,3,16,icon_17050,1,,,,0.25:0.115:0.243:358,,,,,,,,
3813,17050,荒野皮鞋,3,16,icon_17050,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3814,17050,荒野皮鞋,3,16,icon_17050,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3815,17060,拦路者鞋,3,16,icon_17060,1,,,,0.25:0.115:0.243:358,,,,,,,,
3816,17060,拦路者鞋,3,16,icon_17060,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3817,17060,拦路者鞋,3,16,icon_17060,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3818,17070,气垫鞋,3,16,icon_17070,1,,,,0.25:0.115:0.243:358,,,,,,,,
3819,17070,气垫鞋,3,16,icon_17070,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3820,17070,气垫鞋,3,16,icon_17070,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3821,17080,刺头靴,3,16,icon_17080,1,,,,0.25:0.115:0.243:358,,,,,,,,
3822,17080,刺头靴,3,16,icon_17080,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3823,17080,刺头靴,3,16,icon_17080,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3824,17140,足球鞋,3,16,icon_17140,1,,,,0.25:0.115:0.243:358,,,,,,,,
3825,17140,足球鞋,3,16,icon_17140,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3826,17140,足球鞋,3,16,icon_17140,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3827,17150,滑轮鞋,3,16,icon_17150,1,,,,0.25:0.115:0.243:358,,,,,,,,
3828,17150,滑轮鞋,3,16,icon_17150,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3829,17150,滑轮鞋,3,16,icon_17150,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3830,17090,生化步兵鞋,3,16,icon_17090,1,,,,0.25:0.115:0.243:358,,,,,,,,
3831,17090,生化步兵鞋,3,16,icon_17090,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3832,17090,生化步兵鞋,3,16,icon_17090,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3833,17100,暗影忍者足具,3,16,icon_17100,1,,,,0.25:0.115:0.243:358,,,,,,,,
3834,17100,暗影忍者足具,3,16,icon_17100,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3835,17100,暗影忍者足具,3,16,icon_17100,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3836,17110,铆钉鞋,3,16,icon_17110,1,,,,0.25:0.115:0.243:358,,,,,,,,
3837,17110,铆钉鞋,3,16,icon_17110,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3838,17110,铆钉鞋,3,16,icon_17110,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3839,17170,盛宴袜鞋,3,16,icon_17170,1,,,,0.25:0.115:0.243:358,,,,,,,,
3840,17170,盛宴袜鞋,3,16,icon_17170,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3841,17170,盛宴袜鞋,3,16,icon_17170,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3842,17160,恐怖战靴,3,16,icon_17160,1,,,,0.25:0.115:0.243:358,,,,,,,,
3843,17160,恐怖战靴,3,16,icon_17160,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3844,17160,恐怖战靴,3,16,icon_17160,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3845,17120,杰克的脚步,3,16,icon_17120,1,,,,0.25:0.115:0.243:358,,,,,,,,
3846,17120,杰克的脚步,3,16,icon_17120,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3847,17120,杰克的脚步,3,16,icon_17120,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3848,17190,凛冬狩猎鞋,3,16,icon_17120,1,,,,0.25:0.115:0.243:358,,,,,,,,
3849,17190,凛冬狩猎鞋,3,16,icon_17120,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3850,17190,凛冬狩猎鞋,3,16,icon_17120,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3900,18010,雨靴,3,17,icon_18010,1,,,,0.25:0.115:0.243:358,,,,,,,,
3901,18010,雨靴,3,17,icon_18010,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3902,18010,雨靴,3,17,icon_18010,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3903,18020,战争勇者靴,3,17,icon_18020,1,,,,0.25:0.115:0.243:358,,,,,,,,
3904,18020,战争勇者靴,3,17,icon_18020,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3905,18020,战争勇者靴,3,17,icon_18020,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3906,18030,城市守卫靴,3,17,icon_18030,1,,,,0.25:0.115:0.243:358,,,,,,,,
3907,18030,城市守卫靴,3,17,icon_18030,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3908,18030,城市守卫靴,3,17,icon_18030,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3909,18040,战斗精英靴,3,17,icon_18040,1,,,,0.25:0.115:0.243:358,,,,,,,,
3910,18040,战斗精英靴,3,17,icon_18040,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3911,18040,战斗精英靴,3,17,icon_18040,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3912,18050,废土守望者板靴,3,17,icon_18050,1,,,,0.25:0.115:0.243:358,,,,,,,,
3913,18050,废土守望者板靴,3,17,icon_18050,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3914,18050,废土守望者板靴,3,17,icon_18050,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3915,18060,滑冰选手的旱冰鞋,3,17,icon_18060,1,,,,0.25:0.115:0.243:358,,,,,,,,
3916,18060,滑冰选手的旱冰鞋,3,17,icon_18060,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3917,18060,滑冰选手的旱冰鞋,3,17,icon_18060,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3918,18070,防爆靴,3,17,icon_18070,1,,,,0.25:0.115:0.243:358,,,,,,,,
3919,18070,防爆靴,3,17,icon_18070,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3920,18070,防爆靴,3,17,icon_18070,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3921,18080,最终武士靴,3,17,icon_18080,1,,,,0.25:0.115:0.243:358,,,,,,,,
3922,18080,最终武士靴,3,17,icon_18080,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3923,18080,最终武士靴,3,17,icon_18080,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3924,18130,防辐射靴,3,17,icon_18130,1,,,,0.25:0.115:0.243:358,,,,,,,,
3925,18130,防辐射靴,3,17,icon_18130,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3926,18130,防辐射靴,3,17,icon_18130,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3927,18090,帝国沙漠靴,3,17,icon_18090,1,,,,0.25:0.115:0.243:358,,,,,,,,
3928,18090,帝国沙漠靴,3,17,icon_18090,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3929,18090,帝国沙漠靴,3,17,icon_18090,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3930,18100,巨兽靴,3,17,icon_18100,1,,,,0.25:0.115:0.243:358,,,,,,,,
3931,18100,巨兽靴,3,17,icon_18100,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3932,18100,巨兽靴,3,17,icon_18100,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3933,18140,能量战靴,3,17,icon_18140,1,,,,0.25:0.115:0.243:358,,,,,,,,
3934,18140,能量战靴,3,17,icon_18140,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3935,18140,能量战靴,3,17,icon_18140,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3936,18110,遗迹骑士靴,3,17,icon_18110,1,,,,0.25:0.115:0.243:358,,,,,,,,
3937,18110,遗迹骑士靴,3,17,icon_18110,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3938,18110,遗迹骑士靴,3,17,icon_18110,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
3939,18160,金伯利动力战靴,3,17,icon_18160,1,,,,0.25:0.115:0.243:358,,,,,,,,
3940,18160,金伯利动力战靴,3,17,icon_18160,2,,,,0.25:0.094:0.2640001:358,,,,0.25:0.374:0.41:358,,,,
3941,18160,金伯利动力战靴,3,17,icon_18160,3,,,,0.2:0.071:0.29:358,,,,0.2:0.354:0.419:358,,,,0.2:0.62:0.552:358
4100,20010,创口贴,4,18,icon_20010,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4101,20010,创口贴,4,18,icon_20010,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4102,20010,创口贴,4,18,icon_20010,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4103,20020,净水药片,4,18,icon_20020,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4104,20020,净水药片,4,18,icon_20020,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4105,20020,净水药片,4,18,icon_20020,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4106,20030,战地起搏器,4,18,icon_20030,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4107,20030,战地起搏器,4,18,icon_20030,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4108,20030,战地起搏器,4,18,icon_20030,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4109,20040,怪物血液,4,18,icon_20040,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4110,20040,怪物血液,4,18,icon_20040,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4111,20040,怪物血液,4,18,icon_20040,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4112,20050,温暖药剂,4,18,icon_20050,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4113,20050,温暖药剂,4,18,icon_20050,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4114,20050,温暖药剂,4,18,icon_20050,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4115,20060,随身医疗箱,4,18,icon_20060,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4116,20060,随身医疗箱,4,18,icon_20060,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4117,20060,随身医疗箱,4,18,icon_20060,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4118,20070,冰凉的醒脑丸,4,18,icon_20070,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4119,20070,冰凉的醒脑丸,4,18,icon_20070,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4120,20070,冰凉的醒脑丸,4,18,icon_20070,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4121,20130,急救绷带,4,18,icon_20130,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4122,20130,急救绷带,4,18,icon_20130,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4123,20130,急救绷带,4,18,icon_20130,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4124,20140,兴奋剂,4,18,icon_20140,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4125,20140,兴奋剂,4,18,icon_20140,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4126,20140,兴奋剂,4,18,icon_20140,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4127,20080,治愈喷雾,4,18,icon_20080,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4128,20080,治愈喷雾,4,18,icon_20080,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4129,20080,治愈喷雾,4,18,icon_20080,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4130,20090,抗毒针,4,18,icon_20090,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4131,20090,抗毒针,4,18,icon_20090,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4132,20090,抗毒针,4,18,icon_20090,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4133,20150,月饼,4,18,icon_20150,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4134,20150,月饼,4,18,icon_20150,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4135,20150,月饼,4,18,icon_20150,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4136,20100,抗辐药,4,18,icon_20100,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4137,20100,抗辐药,4,18,icon_20100,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4138,20100,抗辐药,4,18,icon_20100,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4139,20110,奇怪的酒精饮料,4,18,icon_20110,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4140,20110,奇怪的酒精饮料,4,18,icon_20110,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4141,20110,奇怪的酒精饮料,4,18,icon_20110,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4200,21010,简易酒精灯,4,19,icon_21010,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4201,21010,简易酒精灯,4,19,icon_21010,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4202,21010,简易酒精灯,4,19,icon_21010,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4203,21020,测量套尺,4,19,icon_21020,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4204,21020,测量套尺,4,19,icon_21020,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4205,21020,测量套尺,4,19,icon_21020,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4206,21030,战术远光手电,4,19,icon_21030,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4207,21030,战术远光手电,4,19,icon_21030,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4208,21030,战术远光手电,4,19,icon_21030,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4209,21040,弹射钩爪,4,19,icon_21040,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4210,21040,弹射钩爪,4,19,icon_21040,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4211,21040,弹射钩爪,4,19,icon_21040,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4212,21050,机械探矿器,4,19,icon_21050,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4213,21050,机械探矿器,4,19,icon_21050,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4214,21050,机械探矿器,4,19,icon_21050,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4215,21060,磁力手套,4,19,icon_21060,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4216,21060,磁力手套,4,19,icon_21060,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4217,21060,磁力手套,4,19,icon_21060,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4218,21070,机械润滑油,4,19,icon_21070,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4219,21070,机械润滑油,4,19,icon_21070,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
4220,21070,机械润滑油,4,19,icon_21070,3,0.1:0.046:0.56:0,0.1:0.177:0.642:0,0.1:0.302:0.706:0,,0.1:-0.171:0.677:0,0.1:-0.0387:0.752:0,0.1:0.091:0.809:0,,0.1:-0.452:1.01:0,0.1:-0.3:1.1:0,,
4221,21080,机械修复装置,4,19,icon_21080,1,0.12:-0.166:0.524:0,0.12:-0.021:0.605:0,0.12:0.132:0.688:0,,,,,,,,,
4222,21080,机械修复装置,4,19,icon_21080,2,0.12:-0.252:0.618:0,0.12:-0.101:0.693:0,0.12:0.044:0.774:0,,0.12:-0.513:0.93:0,0.12:-0.356:1:0,0.12:-0.202:1.074:0,,,,,
